created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2020-01-13 23:12:27,2020-01-13 23:53:25,0,4,4,4,"https://gerrit.wikimedia.org/r/#/q/7dc898a9,n,z",2458.0,1.35.0-wmf.15,531,0
2020-01-06 23:14:19,2020-01-13 23:23:29,69,0,69,14,"https://gerrit.wikimedia.org/r/#/q/b86c6751,n,z",605350.0,1.35.0-wmf.15,531,0
2020-01-10 09:31:19,2020-01-13 21:31:00,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/13133109,n,z",302381.0,1.35.0-wmf.15,531,0
2020-01-10 09:17:34,2020-01-13 20:36:05,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/aea537df,n,z",299911.0,1.35.0-wmf.15,531,0
2019-04-29 17:08:21,2020-01-13 17:12:48,24,5,29,27,"https://gerrit.wikimedia.org/r/#/q/facaf6ab,n,z",22377867.0,1.35.0-wmf.15,531,0
2020-01-10 21:36:38,2020-01-13 17:56:17,1,0,1,6,"https://gerrit.wikimedia.org/r/#/q/322f2a5b,n,z",245979.0,1.35.0-wmf.15,531,0
2020-01-11 22:44:03,2020-01-12 17:47:33,0,1,1,3,"https://gerrit.wikimedia.org/r/#/q/20dd2052,n,z",68610.0,1.35.0-wmf.15,531,0
2019-11-06 23:31:29,2020-01-11 00:39:03,4,0,4,5,"https://gerrit.wikimedia.org/r/#/q/34db1916,n,z",5620054.0,1.35.0-wmf.15,531,0
2020-01-10 00:01:58,2020-01-10 22:45:50,632,633,1265,2,"https://gerrit.wikimedia.org/r/#/q/0958a0bc,n,z",81832.0,1.35.0-wmf.15,531,0
2020-01-10 21:13:58,2020-01-11 01:45:53,1,13,14,2,"https://gerrit.wikimedia.org/r/#/q/b94d9d37,n,z",16315.0,1.35.0-wmf.15,531,0
2020-01-10 00:01:58,2020-01-10 21:16:32,35,38,73,6,"https://gerrit.wikimedia.org/r/#/q/41f8acfd,n,z",76474.0,1.35.0-wmf.15,531,0
2019-12-02 18:56:26,2020-01-13 11:54:25,7,0,7,3,"https://gerrit.wikimedia.org/r/#/q/b920e994,n,z",3603479.0,1.35.0-wmf.15,531,0
