created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2021-03-09 02:07:29,2021-03-09 17:03:07,976,3,979,1,"https://gerrit.wikimedia.org/r/#/q/cc2ce669,n,z",53738.0,1.36.0-wmf.34,491,1
2021-03-08 21:01:51,2021-03-08 23:15:26,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/c10cbe17,n,z",8015.0,1.36.0-wmf.34,491,1
2021-03-08 18:38:37,2021-03-08 19:59:36,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/78c1095d,n,z",4859.0,1.36.0-wmf.34,491,1
2021-03-08 15:48:04,2021-03-08 16:43:05,0,1,1,2,"https://gerrit.wikimedia.org/r/#/q/37cb7d88,n,z",3301.0,1.36.0-wmf.34,491,1
2020-12-19 03:20:13,2021-03-08 17:10:15,41,27,68,6,"https://gerrit.wikimedia.org/r/#/q/242b9b2f,n,z",6875402.0,1.36.0-wmf.34,491,1
2021-03-04 12:18:26,2021-03-08 16:23:27,20,1,21,7,"https://gerrit.wikimedia.org/r/#/q/a52246b2,n,z",360301.0,1.36.0-wmf.34,491,1
2021-03-08 09:00:12,2021-03-08 13:46:04,18,0,18,2,"https://gerrit.wikimedia.org/r/#/q/7f7dfebd,n,z",17152.0,1.36.0-wmf.34,491,1
2021-02-03 17:54:26,2021-03-08 16:14:18,39,0,39,4,"https://gerrit.wikimedia.org/r/#/q/1a4e632a,n,z",2845192.0,1.36.0-wmf.34,491,1
2021-03-07 19:26:14,2021-03-09 01:19:27,24,20,44,2,"https://gerrit.wikimedia.org/r/#/q/7c47a17b,n,z",107593.0,1.36.0-wmf.34,491,1
2021-03-07 19:03:13,2021-03-09 01:19:20,62,0,62,2,"https://gerrit.wikimedia.org/r/#/q/a48bb43b,n,z",108967.0,1.36.0-wmf.34,491,1
2021-02-25 16:21:51,2021-03-07 17:55:36,13,4,17,19,"https://gerrit.wikimedia.org/r/#/q/5015a623,n,z",869625.0,1.36.0-wmf.34,491,1
2021-03-06 11:32:52,2021-03-06 18:48:37,11,1,12,5,"https://gerrit.wikimedia.org/r/#/q/50163e40,n,z",26145.0,1.36.0-wmf.34,491,1
2021-03-03 17:34:02,2021-03-06 16:30:48,8099,7970,16069,5,"https://gerrit.wikimedia.org/r/#/q/7f28fe35,n,z",255406.0,1.36.0-wmf.34,491,1
2021-03-05 23:05:07,2021-03-06 18:48:28,0,92,92,1,"https://gerrit.wikimedia.org/r/#/q/124bc610,n,z",71001.0,1.36.0-wmf.34,491,1
2021-03-05 18:50:44,2021-03-05 19:27:11,0,6,6,1,"https://gerrit.wikimedia.org/r/#/q/b0dbe27c,n,z",2187.0,1.36.0-wmf.34,491,1
2021-03-04 20:29:09,2021-03-05 14:30:52,68,59,127,1,"https://gerrit.wikimedia.org/r/#/q/c4f28d01,n,z",64903.0,1.36.0-wmf.34,491,1
2021-03-04 20:17:25,2021-03-08 22:33:53,35,90,125,1,"https://gerrit.wikimedia.org/r/#/q/bfa145fa,n,z",353788.0,1.36.0-wmf.34,491,1
2021-03-04 20:39:09,2021-03-04 21:21:28,0,11,11,2,"https://gerrit.wikimedia.org/r/#/q/1293e1f5,n,z",2539.0,1.36.0-wmf.34,491,1
2021-03-04 20:21:35,2021-03-04 21:16:29,3,0,3,2,"https://gerrit.wikimedia.org/r/#/q/e7df1e36,n,z",3294.0,1.36.0-wmf.34,491,1
