created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2017-09-25 21:50:59,2017-09-26 13:39:12,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/3dd47890,n,z",56893.0,1.31.0-wmf.1,399,0
2017-09-06 13:05:27,2017-09-25 22:29:53,32,14,46,16,"https://gerrit.wikimedia.org/r/#/q/75a3043b,n,z",1675466.0,1.31.0-wmf.1,399,0
2017-09-22 16:27:06,2017-09-25 22:41:19,156,4,160,13,"https://gerrit.wikimedia.org/r/#/q/01307b2c,n,z",281653.0,1.31.0-wmf.1,399,0
2017-09-25 19:40:46,2017-09-26 01:50:10,49,38,87,3,"https://gerrit.wikimedia.org/r/#/q/0005805a,n,z",22164.0,1.31.0-wmf.1,399,0
2017-09-25 18:59:39,2017-09-25 20:18:04,4,5,9,3,"https://gerrit.wikimedia.org/r/#/q/e8a0b055,n,z",4705.0,1.31.0-wmf.1,399,0
2017-09-25 18:59:39,2017-09-25 19:14:45,0,6,6,2,"https://gerrit.wikimedia.org/r/#/q/ac28d37b,n,z",906.0,1.31.0-wmf.1,399,0
2017-09-25 17:38:18,2017-09-25 18:39:12,1,13,14,3,"https://gerrit.wikimedia.org/r/#/q/21fe27c7,n,z",3654.0,1.31.0-wmf.1,399,0
2017-09-25 14:10:41,2017-09-25 19:49:56,29,5,34,5,"https://gerrit.wikimedia.org/r/#/q/cd9f6772,n,z",20355.0,1.31.0-wmf.1,399,0
2017-09-25 16:15:50,2017-09-25 17:44:27,7,0,7,2,"https://gerrit.wikimedia.org/r/#/q/4b42896b,n,z",5317.0,1.31.0-wmf.1,399,0
2017-09-25 15:08:23,2017-09-25 17:45:00,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/47c0a15c,n,z",9397.0,1.31.0-wmf.1,399,0
2017-09-21 19:50:21,2017-09-25 21:06:45,26,78,104,4,"https://gerrit.wikimedia.org/r/#/q/b747307a,n,z",350184.0,1.31.0-wmf.1,399,0
2017-09-23 21:07:59,2017-09-25 15:07:40,8,1,9,3,"https://gerrit.wikimedia.org/r/#/q/c61d1894,n,z",151181.0,1.31.0-wmf.1,399,0
2017-09-23 15:55:54,2017-09-25 23:39:19,20,20,40,2,"https://gerrit.wikimedia.org/r/#/q/4be81eaa,n,z",200605.0,1.31.0-wmf.1,399,0
2017-09-23 15:30:28,2017-09-23 16:11:39,2,2,4,3,"https://gerrit.wikimedia.org/r/#/q/2e9f282c,n,z",2471.0,1.31.0-wmf.1,399,0
