created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2021-03-23 02:07:45,2021-03-23 09:07:37,976,3,979,1,"https://gerrit.wikimedia.org/r/#/q/3fcf1d7c,n,z",25192.0,1.36.0-wmf.36,420,3
2021-03-18 21:43:31,2021-03-22 23:28:40,9,28,37,4,"https://gerrit.wikimedia.org/r/#/q/fa56a404,n,z",351909.0,1.36.0-wmf.36,420,3
2021-03-19 13:56:35,2021-03-22 23:17:55,21,20,41,3,"https://gerrit.wikimedia.org/r/#/q/42b727f1,n,z",292880.0,1.36.0-wmf.36,420,3
2021-03-19 19:15:10,2021-03-22 22:00:05,18,5,23,7,"https://gerrit.wikimedia.org/r/#/q/a0716e80,n,z",269095.0,1.36.0-wmf.36,420,3
2021-03-22 19:56:12,2021-03-22 21:48:34,77,2,79,2,"https://gerrit.wikimedia.org/r/#/q/0f170d0b,n,z",6742.0,1.36.0-wmf.36,420,3
2021-03-22 20:40:25,2021-03-22 21:08:50,8,24,32,2,"https://gerrit.wikimedia.org/r/#/q/39e62db5,n,z",1705.0,1.36.0-wmf.36,420,3
2020-11-30 16:21:03,2021-03-22 19:30:55,684,5,689,20,"https://gerrit.wikimedia.org/r/#/q/f37ebf44,n,z",9688192.0,1.36.0-wmf.36,420,3
2021-03-22 16:58:30,2021-03-22 17:50:58,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/5aa88425,n,z",3148.0,1.36.0-wmf.36,420,3
2021-03-22 16:23:45,2021-03-22 20:14:10,0,7,7,3,"https://gerrit.wikimedia.org/r/#/q/23e7aef7,n,z",13825.0,1.36.0-wmf.36,420,3
2021-03-22 16:12:31,2021-03-22 17:13:38,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/93683ba5,n,z",3667.0,1.36.0-wmf.36,420,3
2021-03-22 16:02:32,2021-03-22 19:57:23,2,2,4,3,"https://gerrit.wikimedia.org/r/#/q/fdcf6f4f,n,z",14091.0,1.36.0-wmf.36,420,3
2021-03-22 15:39:51,2021-03-22 19:18:50,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/a1dfb13a,n,z",13139.0,1.36.0-wmf.36,420,3
2021-03-22 15:26:54,2021-03-22 17:23:01,1,1,2,6,"https://gerrit.wikimedia.org/r/#/q/6fa142a4,n,z",6967.0,1.36.0-wmf.36,420,3
2021-03-22 15:09:36,2021-03-22 15:43:45,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/d540be29,n,z",2049.0,1.36.0-wmf.36,420,3
2021-03-22 15:04:59,2021-03-22 21:03:40,18,6,24,2,"https://gerrit.wikimedia.org/r/#/q/bf4ccba2,n,z",21521.0,1.36.0-wmf.36,420,3
