created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2020-06-09 16:09:58,2020-06-09 16:35:19,956,3,959,1,"https://gerrit.wikimedia.org/r/#/q/bbfefbea,n,z",1521.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-02 22:48:19,2020-06-09 15:28:52,160,1,161,8,"https://gerrit.wikimedia.org/r/#/q/300fcfd0,n,z",578433.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-09 09:50:07,2020-06-09 10:32:58,12,0,12,2,"https://gerrit.wikimedia.org/r/#/q/9604fd92,n,z",2571.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 23:54:21,2020-06-09 01:51:58,6,30,36,1,"https://gerrit.wikimedia.org/r/#/q/dc5fc030,n,z",7057.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 23:26:43,2020-06-08 23:56:22,3,3,6,2,"https://gerrit.wikimedia.org/r/#/q/74610568,n,z",1779.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 23:26:43,2020-06-08 23:56:14,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/1613b12d,n,z",1771.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 22:26:27,2020-06-08 23:23:54,1,2,3,1,"https://gerrit.wikimedia.org/r/#/q/fb6c6f77,n,z",3447.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 18:18:36,2020-06-08 22:32:21,10,10,20,4,"https://gerrit.wikimedia.org/r/#/q/a2d1bf79,n,z",15225.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-02-25 09:44:56,2020-06-08 19:02:38,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/92e864fb,n,z",9019062.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-05-25 18:13:52,2020-06-08 18:17:09,104,13,117,1,"https://gerrit.wikimedia.org/r/#/q/2051b84e,n,z",1209797.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 16:43:56,2020-06-08 17:38:46,10,2,12,3,"https://gerrit.wikimedia.org/r/#/q/d6f0cd06,n,z",3290.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 16:37:30,2020-06-08 17:14:45,6,2,8,1,"https://gerrit.wikimedia.org/r/#/q/8ab87550,n,z",2235.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 16:22:02,2020-06-09 11:00:00,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/cbe7a5ca,n,z",67078.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 10:35:43,2020-06-09 11:05:22,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/a340fe20,n,z",88179.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 02:38:00,2020-06-08 17:51:14,37,1,38,1,"https://gerrit.wikimedia.org/r/#/q/df7906cd,n,z",54794.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-05-27 07:09:00,2020-06-08 01:49:44,61,87,148,6,"https://gerrit.wikimedia.org/r/#/q/5e0fd6d6,n,z",1017644.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-08 00:02:24,2020-06-08 03:09:13,8,8,16,1,"https://gerrit.wikimedia.org/r/#/q/ff681fe0,n,z",11209.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-07 16:23:56,2020-06-07 18:54:15,100,74,174,1,"https://gerrit.wikimedia.org/r/#/q/5a318bd5,n,z",9019.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-05-29 18:34:02,2020-06-08 01:29:36,13,22,35,6,"https://gerrit.wikimedia.org/r/#/q/1db58efe,n,z",802534.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-07 12:02:08,2020-06-07 14:31:42,6,4,10,1,"https://gerrit.wikimedia.org/r/#/q/aa833581,n,z",8974.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-07 12:17:25,2020-06-07 16:03:38,57,45,102,3,"https://gerrit.wikimedia.org/r/#/q/fd1ed0c0,n,z",13573.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-07 02:57:01,2020-06-07 11:08:20,0,16,16,3,"https://gerrit.wikimedia.org/r/#/q/25a90e80,n,z",29479.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-06 17:03:47,2020-06-06 20:53:47,3,0,3,3,"https://gerrit.wikimedia.org/r/#/q/80780a39,n,z",13800.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-05-29 06:49:44,2020-06-06 20:06:27,52,68,120,5,"https://gerrit.wikimedia.org/r/#/q/6aa6d10e,n,z",739003.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-06 04:25:57,2020-06-09 00:35:04,15,0,15,6,"https://gerrit.wikimedia.org/r/#/q/9d91c4c6,n,z",245347.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-05-29 05:37:46,2020-06-05 21:53:45,41,1,42,4,"https://gerrit.wikimedia.org/r/#/q/f3bcc94b,n,z",663359.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-05 20:55:02,2020-06-06 05:57:48,1,0,1,2,"https://gerrit.wikimedia.org/r/#/q/f23e3854,n,z",32566.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-04 21:51:49,2020-06-05 18:08:49,22,15,37,5,"https://gerrit.wikimedia.org/r/#/q/81ed2254,n,z",73020.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-05 12:25:19,2020-06-05 17:49:08,4,2,6,4,"https://gerrit.wikimedia.org/r/#/q/ec627e00,n,z",19429.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-05 15:32:46,2020-06-08 19:37:11,301,1,302,4,"https://gerrit.wikimedia.org/r/#/q/daf10105,n,z",273865.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-05 14:19:35,2020-06-07 05:30:59,82,9,91,1,"https://gerrit.wikimedia.org/r/#/q/229acec8,n,z",141084.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-05 11:04:20,2020-06-07 17:31:59,7,5,12,1,"https://gerrit.wikimedia.org/r/#/q/69e63b4c,n,z",196059.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
2020-06-04 08:09:23,2020-06-09 14:14:09,132,30,162,4,"https://gerrit.wikimedia.org/r/#/q/7f710a51,n,z",453886.0,1.35.0-wmf.36,621,1,Jeena Huneidi,6435,0,0,0,677695
