created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2018-03-28 21:33:40,2018-03-29 18:11:08,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/f4bd2319,n,z",74248.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-20 19:39:22,2018-03-20 21:51:38,4,0,4,1,"https://gerrit.wikimedia.org/r/#/q/68b85637,n,z",7936.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-20 11:12:27,2018-03-20 11:19:51,0,21,21,1,"https://gerrit.wikimedia.org/r/#/q/b6c4f60b,n,z",444.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-09 19:56:59,2018-03-20 03:36:30,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/f2f370cb,n,z",891571.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-20 01:39:05,2018-03-20 04:21:12,4,0,4,3,"https://gerrit.wikimedia.org/r/#/q/3b076177,n,z",9727.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-20 00:26:59,2018-03-20 02:41:28,42,18,60,5,"https://gerrit.wikimedia.org/r/#/q/fe927788,n,z",8069.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-20 01:08:46,2018-03-20 02:06:52,7,1,8,1,"https://gerrit.wikimedia.org/r/#/q/c6ac3d18,n,z",3486.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-06 19:21:21,2018-03-20 12:06:32,250,51,301,31,"https://gerrit.wikimedia.org/r/#/q/b0bdfd7e,n,z",1183511.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-19 18:53:10,2018-03-19 20:45:19,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/01e335d8,n,z",6729.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-12 16:21:50,2018-03-19 20:14:12,78,2,80,17,"https://gerrit.wikimedia.org/r/#/q/8d15ade6,n,z",618742.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-19 03:33:06,2018-03-19 06:45:19,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/d1b673ff,n,z",11533.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 16:51:07,2018-03-18 22:36:44,1,5,6,3,"https://gerrit.wikimedia.org/r/#/q/a2bb8124,n,z",193537.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-06 01:14:49,2018-03-18 18:20:27,19,19,38,5,"https://gerrit.wikimedia.org/r/#/q/2d5c742d,n,z",1098338.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-18 15:39:42,2018-03-19 01:44:06,11,0,11,1,"https://gerrit.wikimedia.org/r/#/q/9ceb2e08,n,z",36264.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-18 06:49:36,2018-03-18 22:24:09,0,13,13,1,"https://gerrit.wikimedia.org/r/#/q/0bc629fe,n,z",56073.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-18 06:49:36,2018-03-18 22:19:35,3,3,6,2,"https://gerrit.wikimedia.org/r/#/q/45a6a7ad,n,z",55799.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2016-08-12 11:29:45,2018-03-18 04:58:06,37,25,62,10,"https://gerrit.wikimedia.org/r/#/q/06ba5ca3,n,z",50347701.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-18 02:03:40,2018-03-19 03:54:13,1,1,2,6,"https://gerrit.wikimedia.org/r/#/q/fd3ddd93,n,z",93033.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-18 02:04:42,2018-03-18 05:06:21,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/ff35ae61,n,z",10899.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-17 05:30:30,2018-03-18 05:19:03,7,8,15,2,"https://gerrit.wikimedia.org/r/#/q/369b3fa9,n,z",85713.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-17 00:26:25,2018-03-18 05:16:23,2,4,6,1,"https://gerrit.wikimedia.org/r/#/q/8a82749c,n,z",103798.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-17 02:54:10,2018-03-17 03:07:01,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/1f64fa48,n,z",771.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-02-20 17:04:08,2018-03-16 23:09:41,5,35,40,8,"https://gerrit.wikimedia.org/r/#/q/5e3c21a7,n,z",2095533.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 21:35:29,2018-03-19 20:43:51,2,1,3,3,"https://gerrit.wikimedia.org/r/#/q/b7737ebe,n,z",256102.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-15 21:29:40,2018-03-16 19:46:22,7,11,18,1,"https://gerrit.wikimedia.org/r/#/q/962fd01d,n,z",80202.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-01 23:05:52,2018-03-20 15:26:06,1124,1015,2139,15,"https://gerrit.wikimedia.org/r/#/q/30495ea1,n,z",1614014.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 17:40:44,2018-03-18 04:06:05,157,148,305,1,"https://gerrit.wikimedia.org/r/#/q/040063a4,n,z",123921.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 15:55:20,2018-03-16 18:10:06,21,0,21,3,"https://gerrit.wikimedia.org/r/#/q/3d2395a2,n,z",8086.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 16:54:20,2018-03-18 03:58:51,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/2bedfa3f,n,z",126271.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 16:45:41,2018-03-18 04:46:03,0,1,1,2,"https://gerrit.wikimedia.org/r/#/q/1ca39974,n,z",129622.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-15 15:26:47,2018-03-16 12:17:39,1,1,2,4,"https://gerrit.wikimedia.org/r/#/q/33e0a539,n,z",75052.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-16 00:40:36,2018-03-16 00:53:17,1,1,2,5,"https://gerrit.wikimedia.org/r/#/q/35779731,n,z",761.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-15 22:38:48,2018-03-15 23:48:16,7,0,7,5,"https://gerrit.wikimedia.org/r/#/q/9a3d3310,n,z",4168.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-15 21:29:10,2018-03-16 11:21:56,2,2,4,4,"https://gerrit.wikimedia.org/r/#/q/46e0b876,n,z",49966.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-15 04:23:14,2018-03-15 15:24:48,0,1,1,1,"https://gerrit.wikimedia.org/r/#/q/78c1fed0,n,z",39694.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-15 00:49:24,2018-03-15 01:08:52,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/ecfadf24,n,z",1168.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-14 22:10:20,2018-03-14 23:13:41,0,9,9,2,"https://gerrit.wikimedia.org/r/#/q/493c2c76,n,z",3801.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-14 05:24:09,2018-03-14 10:18:08,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/011711e7,n,z",17639.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-08 21:53:26,2018-03-14 01:21:14,35,12,47,4,"https://gerrit.wikimedia.org/r/#/q/397918af,n,z",444468.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
2018-03-13 19:35:16,2018-03-13 20:15:28,1,10,11,4,"https://gerrit.wikimedia.org/r/#/q/9c1d8a97,n,z",2412.0,1.31.0-wmf.26,288,0,jenkins-bot,0,0,0,0,1133324
