created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2019-10-31 19:54:26,2020-01-06 23:07:54,16,3,19,11,"https://gerrit.wikimedia.org/r/#/q/5b044bb9,n,z",5800408.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2019-08-01 15:16:22,2020-01-06 19:55:54,3,1,4,5,"https://gerrit.wikimedia.org/r/#/q/6de44014,n,z",13667972.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-02 05:21:32,2020-01-06 19:09:56,53,48,101,5,"https://gerrit.wikimedia.org/r/#/q/cd469e20,n,z",395304.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2019-10-19 13:15:20,2020-01-06 18:12:35,348,25,373,10,"https://gerrit.wikimedia.org/r/#/q/297a8906,n,z",6843435.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2019-07-23 07:18:39,2020-01-05 23:34:09,138,62,200,5,"https://gerrit.wikimedia.org/r/#/q/bbcc039f,n,z",14400930.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-05 23:17:03,2020-01-06 00:08:17,1,8,9,2,"https://gerrit.wikimedia.org/r/#/q/326325b6,n,z",3074.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-02 23:50:53,2020-01-04 11:31:09,3,139,142,5,"https://gerrit.wikimedia.org/r/#/q/f6417508,n,z",128416.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2019-12-19 09:37:56,2020-01-03 12:40:21,8,0,8,7,"https://gerrit.wikimedia.org/r/#/q/1fcb8a13,n,z",1306945.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-02 12:25:11,2020-01-03 12:40:14,38,0,38,7,"https://gerrit.wikimedia.org/r/#/q/cc384504,n,z",87303.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2019-12-31 12:55:48,2020-01-06 22:25:16,7,0,7,3,"https://gerrit.wikimedia.org/r/#/q/66ad598b,n,z",552568.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-02 08:36:22,2020-01-02 21:18:46,5,1,6,4,"https://gerrit.wikimedia.org/r/#/q/a5aa89ba,n,z",45744.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-02 00:21:57,2020-01-02 14:59:56,1,15,16,2,"https://gerrit.wikimedia.org/r/#/q/0e7f323d,n,z",52679.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2019-12-23 00:41:43,2020-01-02 00:12:43,2,11,13,5,"https://gerrit.wikimedia.org/r/#/q/d50b9592,n,z",862260.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-01 23:21:30,2020-01-01 23:37:36,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/08b90824,n,z",966.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
2020-01-01 19:29:21,2020-01-01 23:25:41,0,2,2,2,"https://gerrit.wikimedia.org/r/#/q/66b1b51f,n,z",14180.0,1.35.0-wmf.14,690,1,Jeena Huneidi,6381,0,0,0,173038
