created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2018-04-02 20:55:25,2018-04-03 18:48:19,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/146bd2ed,n,z",78774.0,1.31.0-wmf.28,358,0
2018-03-31 05:30:00,2018-04-03 18:48:04,10,4,14,1,"https://gerrit.wikimedia.org/r/#/q/10fe5be4,n,z",307084.0,1.31.0-wmf.28,358,0
2018-03-22 14:19:28,2018-04-03 16:56:12,85,11,96,22,"https://gerrit.wikimedia.org/r/#/q/728321e1,n,z",1046204.0,1.31.0-wmf.28,358,0
2018-04-03 08:34:50,2018-04-03 12:36:45,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/bb683d51,n,z",14515.0,1.31.0-wmf.28,358,0
2018-04-03 05:17:36,2018-04-03 06:13:32,115,122,237,1,"https://gerrit.wikimedia.org/r/#/q/40220100,n,z",3356.0,1.31.0-wmf.28,358,0
2018-03-17 23:35:32,2018-04-03 05:25:52,458,0,458,23,"https://gerrit.wikimedia.org/r/#/q/e1a23c9a,n,z",1403420.0,1.31.0-wmf.28,358,0
2018-04-02 21:03:56,2018-04-02 21:21:34,90,423,513,1,"https://gerrit.wikimedia.org/r/#/q/9ce9f5c4,n,z",1058.0,1.31.0-wmf.28,358,0
2018-04-02 19:56:15,2018-04-02 20:10:56,7,1,8,1,"https://gerrit.wikimedia.org/r/#/q/c3f084d4,n,z",881.0,1.31.0-wmf.28,358,0
2018-01-08 21:14:16,2018-04-03 15:37:05,267,4,271,24,"https://gerrit.wikimedia.org/r/#/q/f78faf45,n,z",7323769.0,1.31.0-wmf.28,358,0
2018-04-02 03:53:42,2018-04-03 09:09:46,2,2,4,2,"https://gerrit.wikimedia.org/r/#/q/2e7018e2,n,z",105364.0,1.31.0-wmf.28,358,0
2018-04-02 03:53:42,2018-04-02 18:02:28,6,3,9,1,"https://gerrit.wikimedia.org/r/#/q/ee90bd4c,n,z",50926.0,1.31.0-wmf.28,358,0
2018-04-01 19:26:35,2018-04-01 20:04:29,1,0,1,2,"https://gerrit.wikimedia.org/r/#/q/7f11daf9,n,z",2274.0,1.31.0-wmf.28,358,0
2018-03-29 23:30:52,2018-03-31 08:31:10,15,2,17,2,"https://gerrit.wikimedia.org/r/#/q/24353a60,n,z",118818.0,1.31.0-wmf.28,358,0
2018-02-20 17:49:09,2018-03-31 19:48:26,4,2,6,6,"https://gerrit.wikimedia.org/r/#/q/dd914b81,n,z",3376757.0,1.31.0-wmf.28,358,0
2018-03-30 14:41:49,2018-04-02 12:15:44,109,53,162,1,"https://gerrit.wikimedia.org/r/#/q/f195a217,n,z",250435.0,1.31.0-wmf.28,358,0
2018-03-30 11:39:05,2018-03-31 00:47:27,7,0,7,1,"https://gerrit.wikimedia.org/r/#/q/7d8ea236,n,z",47302.0,1.31.0-wmf.28,358,0
2018-03-29 23:30:52,2018-03-31 00:52:09,5,5,10,1,"https://gerrit.wikimedia.org/r/#/q/4255b4fa,n,z",91277.0,1.31.0-wmf.28,358,0
2018-03-29 21:51:53,2018-03-29 23:02:39,2,4,6,3,"https://gerrit.wikimedia.org/r/#/q/ea37a9b6,n,z",4246.0,1.31.0-wmf.28,358,0
2018-03-29 22:17:40,2018-03-30 11:27:11,20,2,22,1,"https://gerrit.wikimedia.org/r/#/q/59ccfc1e,n,z",47371.0,1.31.0-wmf.28,358,0
2018-03-29 21:34:53,2018-03-30 15:15:38,6,5,11,2,"https://gerrit.wikimedia.org/r/#/q/7ac6ec98,n,z",63645.0,1.31.0-wmf.28,358,0
2018-03-29 19:53:07,2018-04-02 21:48:21,35,34,69,3,"https://gerrit.wikimedia.org/r/#/q/69dbaf3f,n,z",352514.0,1.31.0-wmf.28,358,0
2018-03-28 20:03:07,2018-03-29 20:07:43,152,65,217,1,"https://gerrit.wikimedia.org/r/#/q/891eda09,n,z",86676.0,1.31.0-wmf.28,358,0
2018-03-29 15:57:51,2018-03-29 16:18:55,0,14,14,1,"https://gerrit.wikimedia.org/r/#/q/a47a6fc4,n,z",1264.0,1.31.0-wmf.28,358,0
2018-02-07 23:22:34,2018-03-29 14:49:25,192,40,232,32,"https://gerrit.wikimedia.org/r/#/q/2ae7d6b5,n,z",4289211.0,1.31.0-wmf.28,358,0
2018-03-29 10:34:38,2018-03-29 18:46:41,1,4,5,3,"https://gerrit.wikimedia.org/r/#/q/21e74cf5,n,z",29523.0,1.31.0-wmf.28,358,0
2018-03-27 01:18:55,2018-03-29 22:26:29,45,37,82,13,"https://gerrit.wikimedia.org/r/#/q/3d1795e4,n,z",248854.0,1.31.0-wmf.28,358,0
2018-03-29 01:03:07,2018-03-29 19:30:06,1,1,2,4,"https://gerrit.wikimedia.org/r/#/q/bed1e2f8,n,z",66419.0,1.31.0-wmf.28,358,0
2018-03-28 22:57:52,2018-03-29 00:53:05,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/c103e8e6,n,z",6913.0,1.31.0-wmf.28,358,0
2018-03-28 21:36:59,2018-03-29 04:07:42,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/cc9a66e9,n,z",23443.0,1.31.0-wmf.28,358,0
