created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2018-06-02 02:52:50,2018-06-26 15:44:49,14,0,14,6,"https://gerrit.wikimedia.org/r/#/q/e1990c6f,n,z",2119919.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-26 14:38:33,2018-06-26 14:58:53,864,388,1252,2,"https://gerrit.wikimedia.org/r/#/q/ee8d2c46,n,z",1220.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 19:36:46,2018-06-26 15:25:07,4,0,4,3,"https://gerrit.wikimedia.org/r/#/q/bc1f5968,n,z",71301.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 22:48:28,2018-06-26 12:27:53,1,1,2,7,"https://gerrit.wikimedia.org/r/#/q/0a4a274b,n,z",49165.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 20:57:44,2018-06-25 21:19:59,6,2,8,2,"https://gerrit.wikimedia.org/r/#/q/cee33128,n,z",1335.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 20:57:48,2018-06-26 07:42:58,2,0,2,2,"https://gerrit.wikimedia.org/r/#/q/c17fdac8,n,z",38710.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 20:18:18,2018-06-25 21:13:32,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/ec328952,n,z",3314.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 18:36:04,2018-06-25 19:51:41,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/14d8291c,n,z",4537.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 18:36:04,2018-06-25 19:28:28,1,1,2,4,"https://gerrit.wikimedia.org/r/#/q/1d117853,n,z",3144.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-24 00:46:29,2018-06-25 18:51:58,3,27,30,5,"https://gerrit.wikimedia.org/r/#/q/828f6d6a,n,z",151529.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 15:47:00,2018-06-25 18:30:17,7,0,7,1,"https://gerrit.wikimedia.org/r/#/q/86cf01d4,n,z",9797.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-19 07:04:05,2018-06-26 10:54:25,8,2,10,5,"https://gerrit.wikimedia.org/r/#/q/44939445,n,z",618620.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-20 15:24:08,2018-06-25 15:49:06,11,5,16,4,"https://gerrit.wikimedia.org/r/#/q/b87c6d3f,n,z",433498.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 12:38:07,2018-06-25 13:04:27,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/afb2269c,n,z",1580.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 11:40:11,2018-06-25 12:05:26,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/634c2ec2,n,z",1515.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-25 10:17:18,2018-06-25 11:16:53,7,10,17,1,"https://gerrit.wikimedia.org/r/#/q/56b2412d,n,z",3575.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-24 20:56:01,2018-06-24 22:32:34,1,0,1,2,"https://gerrit.wikimedia.org/r/#/q/d503ac7c,n,z",5793.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-14 07:58:45,2018-06-24 19:00:11,1,0,1,9,"https://gerrit.wikimedia.org/r/#/q/a19320bf,n,z",903686.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-24 12:25:52,2018-06-25 11:21:59,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/84f59b44,n,z",82567.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-24 02:42:21,2018-06-25 08:14:13,1,6,7,2,"https://gerrit.wikimedia.org/r/#/q/20a0be5e,n,z",106312.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-24 02:00:01,2018-06-25 08:05:31,28,0,28,1,"https://gerrit.wikimedia.org/r/#/q/afffa555,n,z",108330.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-21 01:12:07,2018-06-24 01:41:35,50,47,97,1,"https://gerrit.wikimedia.org/r/#/q/d7707fa8,n,z",260968.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2016-12-29 20:43:47,2018-06-24 01:35:22,68,62,130,36,"https://gerrit.wikimedia.org/r/#/q/125cbd8c,n,z",46759895.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-20 15:06:11,2018-06-23 23:22:34,59,54,113,3,"https://gerrit.wikimedia.org/r/#/q/0dead475,n,z",288983.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-20 15:06:11,2018-06-23 23:19:25,86,70,156,4,"https://gerrit.wikimedia.org/r/#/q/be97a467,n,z",288794.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-23 16:59:58,2018-06-24 01:47:52,6,4,10,2,"https://gerrit.wikimedia.org/r/#/q/5c0937b1,n,z",31674.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-04-27 14:12:25,2018-06-23 15:16:49,85,49,134,16,"https://gerrit.wikimedia.org/r/#/q/c7564daa,n,z",4928664.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-23 00:01:23,2018-06-25 09:01:35,127,93,220,1,"https://gerrit.wikimedia.org/r/#/q/75cc8d3e,n,z",205212.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-21 18:57:13,2018-06-25 21:49:55,2,2,4,6,"https://gerrit.wikimedia.org/r/#/q/758e6716,n,z",355962.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-20 22:17:53,2018-06-22 19:09:35,31,17,48,7,"https://gerrit.wikimedia.org/r/#/q/c6bc5a25,n,z",161502.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-19 17:21:45,2018-06-23 08:59:37,116,8,124,5,"https://gerrit.wikimedia.org/r/#/q/ef1edcea,n,z",315472.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-19 14:11:12,2018-06-22 14:42:07,65,124,189,4,"https://gerrit.wikimedia.org/r/#/q/731a113a,n,z",261055.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-21 20:10:42,2018-06-22 01:24:53,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/dd225872,n,z",18851.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-20 14:56:21,2018-06-22 21:36:36,37,2,39,2,"https://gerrit.wikimedia.org/r/#/q/d9278309,n,z",196815.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-13 08:37:32,2018-06-25 21:05:59,2,2,4,3,"https://gerrit.wikimedia.org/r/#/q/ea326ffe,n,z",1081707.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2017-11-24 16:33:08,2018-06-25 21:42:03,40,15,55,19,"https://gerrit.wikimedia.org/r/#/q/a60dcdc2,n,z",18421735.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-04-02 19:26:51,2018-06-21 17:33:24,2,0,2,9,"https://gerrit.wikimedia.org/r/#/q/4aaf05e8,n,z",6905193.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
2018-06-20 21:46:43,2018-06-21 16:54:50,11,2,13,4,"https://gerrit.wikimedia.org/r/#/q/02c6d1b5,n,z",68887.0,1.32.0-wmf.10,444,2,Dan Duvall,85897,0,0,0,1353073
