created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2021-02-09 02:07:28,2021-02-09 20:44:44,976,3,979,1,"https://gerrit.wikimedia.org/r/#/q/afb9c329,n,z",67036.0,1.36.0-wmf.30,258,1
2021-02-09 01:06:25,2021-02-09 01:39:11,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/20f44cb1,n,z",1966.0,1.36.0-wmf.30,258,1
2021-02-05 21:21:29,2021-02-09 00:33:34,1,1,2,6,"https://gerrit.wikimedia.org/r/#/q/d54101eb,n,z",270725.0,1.36.0-wmf.30,258,1
2021-02-09 00:04:46,2021-02-09 00:32:29,9,5,14,1,"https://gerrit.wikimedia.org/r/#/q/56247c2d,n,z",1663.0,1.36.0-wmf.30,258,1
2021-02-04 20:34:08,2021-02-08 23:49:30,48,19,67,3,"https://gerrit.wikimedia.org/r/#/q/4671a16d,n,z",357322.0,1.36.0-wmf.30,258,1
2021-02-04 02:00:21,2021-02-08 22:20:30,3,5,8,10,"https://gerrit.wikimedia.org/r/#/q/77d16bc1,n,z",418809.0,1.36.0-wmf.30,258,1
2021-02-06 16:09:43,2021-02-08 21:59:44,4,3,7,12,"https://gerrit.wikimedia.org/r/#/q/4175998d,n,z",193801.0,1.36.0-wmf.30,258,1
2021-02-06 00:55:31,2021-02-08 20:29:14,161,163,324,3,"https://gerrit.wikimedia.org/r/#/q/26be00fa,n,z",243223.0,1.36.0-wmf.30,258,1
2021-02-08 17:56:06,2021-02-08 23:02:20,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/918e5568,n,z",18374.0,1.36.0-wmf.30,258,1
2021-01-17 16:27:27,2021-02-08 16:53:07,14,0,14,8,"https://gerrit.wikimedia.org/r/#/q/ab03e700,n,z",1902340.0,1.36.0-wmf.30,258,1
2021-01-22 19:53:43,2021-02-08 19:24:50,1617,110,1727,28,"https://gerrit.wikimedia.org/r/#/q/8d2c674a,n,z",1467067.0,1.36.0-wmf.30,258,1
2021-02-07 20:20:57,2021-02-08 14:37:52,73,13,86,2,"https://gerrit.wikimedia.org/r/#/q/e708b1d3,n,z",65815.0,1.36.0-wmf.30,258,1
2021-02-08 09:06:32,2021-02-08 17:17:23,3,6,9,2,"https://gerrit.wikimedia.org/r/#/q/fa0c3fa2,n,z",29451.0,1.36.0-wmf.30,258,1
2021-01-06 05:48:46,2021-02-09 01:01:47,136,26,162,12,"https://gerrit.wikimedia.org/r/#/q/2697837f,n,z",2920381.0,1.36.0-wmf.30,258,1
2021-02-08 00:03:12,2021-02-08 01:24:53,0,1,1,1,"https://gerrit.wikimedia.org/r/#/q/0a9b3209,n,z",4901.0,1.36.0-wmf.30,258,1
2021-02-06 23:17:06,2021-02-08 10:24:51,57,26,83,6,"https://gerrit.wikimedia.org/r/#/q/f8e1fcac,n,z",126465.0,1.36.0-wmf.30,258,1
2021-02-07 13:39:35,2021-02-07 15:08:28,9,9,18,1,"https://gerrit.wikimedia.org/r/#/q/5be438c0,n,z",5333.0,1.36.0-wmf.30,258,1
2021-02-07 13:02:40,2021-02-08 08:59:28,0,3,3,3,"https://gerrit.wikimedia.org/r/#/q/145f5e88,n,z",71808.0,1.36.0-wmf.30,258,1
2021-02-06 19:41:06,2021-02-07 14:01:15,105,105,210,3,"https://gerrit.wikimedia.org/r/#/q/729f20af,n,z",66009.0,1.36.0-wmf.30,258,1
2021-02-06 21:50:52,2021-02-07 16:17:32,49,0,49,4,"https://gerrit.wikimedia.org/r/#/q/089e014e,n,z",66400.0,1.36.0-wmf.30,258,1
2021-01-31 02:21:45,2021-02-07 03:17:34,2,3,5,1,"https://gerrit.wikimedia.org/r/#/q/d7decde5,n,z",608149.0,1.36.0-wmf.30,258,1
2021-01-27 03:14:38,2021-02-07 01:25:41,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/433a4005,n,z",943863.0,1.36.0-wmf.30,258,1
2021-02-06 19:30:25,2021-02-07 01:32:21,65,65,130,2,"https://gerrit.wikimedia.org/r/#/q/eb41565a,n,z",21716.0,1.36.0-wmf.30,258,1
