created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2019-02-12 12:05:09,2019-02-12 12:58:54,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/22f5babf,n,z",3225.0,1.33.0-wmf.17,525,0
2019-02-12 01:26:23,2019-02-12 06:23:09,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/f51c9e88,n,z",17806.0,1.33.0-wmf.17,525,0
2019-02-12 00:40:31,2019-02-12 06:21:04,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/20a50541,n,z",20433.0,1.33.0-wmf.17,525,0
2019-02-12 00:54:39,2019-02-12 01:16:50,26,35,61,1,"https://gerrit.wikimedia.org/r/#/q/492969e1,n,z",1331.0,1.33.0-wmf.17,525,0
2019-02-12 00:29:08,2019-02-12 00:51:58,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/ec46d1e8,n,z",1370.0,1.33.0-wmf.17,525,0
2019-02-10 20:13:19,2019-02-12 00:26:42,1,3,4,4,"https://gerrit.wikimedia.org/r/#/q/9c5a4773,n,z",101603.0,1.33.0-wmf.17,525,0
2019-01-30 19:41:46,2019-02-11 23:50:13,1,1,2,4,"https://gerrit.wikimedia.org/r/#/q/f8337198,n,z",1051707.0,1.33.0-wmf.17,525,0
2019-01-31 00:12:11,2019-02-11 22:21:45,17,0,17,5,"https://gerrit.wikimedia.org/r/#/q/377dcabe,n,z",1030174.0,1.33.0-wmf.17,525,0
2019-01-24 16:58:49,2019-02-11 21:05:48,21,8,29,11,"https://gerrit.wikimedia.org/r/#/q/bc86b698,n,z",1570019.0,1.33.0-wmf.17,525,0
2019-02-11 20:39:56,2019-02-11 21:05:42,4,0,4,1,"https://gerrit.wikimedia.org/r/#/q/bd2a9bfd,n,z",1546.0,1.33.0-wmf.17,525,0
2018-09-13 18:57:59,2019-02-11 18:10:01,12,13,25,7,"https://gerrit.wikimedia.org/r/#/q/5fc6a88e,n,z",13043522.0,1.33.0-wmf.17,525,0
2019-02-11 13:53:22,2019-02-11 17:42:37,30,0,30,1,"https://gerrit.wikimedia.org/r/#/q/ae76e8cf,n,z",13755.0,1.33.0-wmf.17,525,0
2019-02-11 12:01:52,2019-02-11 14:15:41,0,1,1,2,"https://gerrit.wikimedia.org/r/#/q/8da98dbc,n,z",8029.0,1.33.0-wmf.17,525,0
2018-09-17 20:31:14,2019-02-12 00:14:25,9,14,23,4,"https://gerrit.wikimedia.org/r/#/q/3ffc32ab,n,z",12714191.0,1.33.0-wmf.17,525,0
2019-02-11 09:53:22,2019-02-11 18:27:04,4,0,4,2,"https://gerrit.wikimedia.org/r/#/q/2996a9a0,n,z",30822.0,1.33.0-wmf.17,525,0
2019-02-11 03:28:44,2019-02-11 03:54:58,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/40a60e4c,n,z",1574.0,1.33.0-wmf.17,525,0
