created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2018-02-20 19:19:28,2018-02-20 19:36:46,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/063d72c9,n,z",1038.0,1.31.0-wmf.22,628,2
2018-02-20 04:48:00,2018-02-20 17:07:51,13,2,15,1,"https://gerrit.wikimedia.org/r/#/q/28aad9af,n,z",44391.0,1.31.0-wmf.22,628,2
2018-02-19 23:02:04,2018-02-20 04:07:24,10,0,10,2,"https://gerrit.wikimedia.org/r/#/q/32ae7651,n,z",18320.0,1.31.0-wmf.22,628,2
2018-02-19 22:18:51,2018-02-19 22:27:45,0,5,5,1,"https://gerrit.wikimedia.org/r/#/q/6ced693e,n,z",534.0,1.31.0-wmf.22,628,2
2018-02-19 21:20:39,2018-02-20 19:05:24,13,0,13,4,"https://gerrit.wikimedia.org/r/#/q/3fbb631e,n,z",78285.0,1.31.0-wmf.22,628,2
2018-02-19 11:21:43,2018-02-20 04:33:22,12,13,25,2,"https://gerrit.wikimedia.org/r/#/q/394b272a,n,z",61899.0,1.31.0-wmf.22,628,2
2018-02-19 08:57:16,2018-02-19 19:08:10,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/d8bb4e3b,n,z",36654.0,1.31.0-wmf.22,628,2
2018-02-16 22:19:25,2018-02-19 22:55:51,6,8,14,2,"https://gerrit.wikimedia.org/r/#/q/da4e15e2,n,z",261386.0,1.31.0-wmf.22,628,2
2018-02-17 12:29:05,2018-02-19 19:07:12,113,113,226,4,"https://gerrit.wikimedia.org/r/#/q/63d96c15,n,z",196687.0,1.31.0-wmf.22,628,2
2018-02-16 19:16:26,2018-02-17 04:07:26,45,45,90,1,"https://gerrit.wikimedia.org/r/#/q/60e8d3e1,n,z",31860.0,1.31.0-wmf.22,628,2
2018-02-14 10:27:44,2018-02-16 23:15:37,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/dd1c59d0,n,z",218873.0,1.31.0-wmf.22,628,2
2018-02-16 22:24:07,2018-02-16 23:37:05,3,2,5,1,"https://gerrit.wikimedia.org/r/#/q/8e89785e,n,z",4378.0,1.31.0-wmf.22,628,2
2018-02-16 21:20:16,2018-02-16 21:36:35,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/d6cbf3ff,n,z",979.0,1.31.0-wmf.22,628,2
2018-02-09 23:27:13,2018-02-17 04:11:53,94,18,112,18,"https://gerrit.wikimedia.org/r/#/q/9b5b407a,n,z",621880.0,1.31.0-wmf.22,628,2
2018-02-16 19:23:36,2018-02-16 23:37:08,79,70,149,1,"https://gerrit.wikimedia.org/r/#/q/72777d3f,n,z",15212.0,1.31.0-wmf.22,628,2
2018-02-16 11:58:08,2018-02-16 12:26:17,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/025c296e,n,z",1689.0,1.31.0-wmf.22,628,2
2018-02-15 15:14:23,2018-02-16 10:05:16,7,3,10,2,"https://gerrit.wikimedia.org/r/#/q/4a275ea5,n,z",67853.0,1.31.0-wmf.22,628,2
2018-02-11 15:40:24,2018-02-16 00:42:01,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/d5be8e37,n,z",378097.0,1.31.0-wmf.22,628,2
2018-02-14 08:27:23,2018-02-16 00:50:54,46,2,48,3,"https://gerrit.wikimedia.org/r/#/q/c9ad7037,n,z",145411.0,1.31.0-wmf.22,628,2
2018-02-13 07:08:13,2018-02-16 00:15:04,416,420,836,2,"https://gerrit.wikimedia.org/r/#/q/ec550d48,n,z",234411.0,1.31.0-wmf.22,628,2
2018-02-09 23:27:13,2018-02-16 00:11:48,76,17,93,4,"https://gerrit.wikimedia.org/r/#/q/ab46e904,n,z",521075.0,1.31.0-wmf.22,628,2
2018-02-15 10:32:49,2018-02-15 23:05:07,3,7,10,1,"https://gerrit.wikimedia.org/r/#/q/4c905023,n,z",45138.0,1.31.0-wmf.22,628,2
2018-02-14 10:03:51,2018-02-15 23:02:08,108,108,216,1,"https://gerrit.wikimedia.org/r/#/q/c0e47f58,n,z",133097.0,1.31.0-wmf.22,628,2
2018-02-15 22:31:33,2018-02-15 22:48:51,5,8,13,1,"https://gerrit.wikimedia.org/r/#/q/d6cc261c,n,z",1038.0,1.31.0-wmf.22,628,2
2018-02-15 21:29:04,2018-02-15 23:07:08,12,2,14,1,"https://gerrit.wikimedia.org/r/#/q/cb8d821f,n,z",5884.0,1.31.0-wmf.22,628,2
2018-02-15 19:48:55,2018-02-15 20:51:06,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/32907f4f,n,z",3731.0,1.31.0-wmf.22,628,2
2017-03-18 01:23:51,2018-02-15 21:12:23,9,65,74,12,"https://gerrit.wikimedia.org/r/#/q/9acd5508,n,z",28928912.0,1.31.0-wmf.22,628,2
2018-02-15 14:16:54,2018-02-15 16:51:32,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/db8f62e5,n,z",9278.0,1.31.0-wmf.22,628,2
2018-02-15 10:10:02,2018-02-15 11:03:16,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/9f62f0a1,n,z",3194.0,1.31.0-wmf.22,628,2
2018-02-13 11:04:13,2018-02-15 00:37:22,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/014243c2,n,z",135189.0,1.31.0-wmf.22,628,2
2018-02-12 21:05:53,2018-02-14 23:58:48,10,20,30,5,"https://gerrit.wikimedia.org/r/#/q/09cfb126,n,z",183175.0,1.31.0-wmf.22,628,2
2018-02-14 23:26:18,2018-02-15 23:02:11,46,27,73,1,"https://gerrit.wikimedia.org/r/#/q/6535091d,n,z",84953.0,1.31.0-wmf.22,628,2
2018-01-06 01:13:38,2018-02-14 23:43:50,6,0,6,5,"https://gerrit.wikimedia.org/r/#/q/8225b49b,n,z",3450612.0,1.31.0-wmf.22,628,2
2018-02-13 05:43:55,2018-02-14 18:59:32,2,2,4,2,"https://gerrit.wikimedia.org/r/#/q/95f9a9f9,n,z",134137.0,1.31.0-wmf.22,628,2
2018-02-14 17:59:07,2018-02-14 18:05:38,1,1,2,0,"https://gerrit.wikimedia.org/r/#/q/7c04bbb1,n,z",391.0,1.31.0-wmf.22,628,2
2017-10-15 22:38:24,2018-02-15 19:47:47,88,24,112,52,"https://gerrit.wikimedia.org/r/#/q/edba39ab,n,z",10616963.0,1.31.0-wmf.22,628,2
