created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2021-03-02 02:07:30,2021-03-02 07:57:26,976,3,979,1,"https://gerrit.wikimedia.org/r/#/q/e46eb009,n,z",20996.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-23 23:02:00,2021-03-01 22:14:34,38,155,193,6,"https://gerrit.wikimedia.org/r/#/q/5d39397d,n,z",515554.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-15 19:00:09,2021-03-01 22:18:37,173,53,226,12,"https://gerrit.wikimedia.org/r/#/q/0ebf43b2,n,z",1221508.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-03-01 19:25:31,2021-03-01 22:14:40,56,2,58,2,"https://gerrit.wikimedia.org/r/#/q/f9e6c7b8,n,z",10149.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-16 05:52:29,2021-03-01 21:07:32,441,342,783,14,"https://gerrit.wikimedia.org/r/#/q/bd7cf4dc,n,z",1178103.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-22 22:45:22,2021-03-01 21:06:39,223,121,344,2,"https://gerrit.wikimedia.org/r/#/q/5b6782b1,n,z",598877.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-18 19:18:15,2021-03-01 22:16:36,4,4,8,4,"https://gerrit.wikimedia.org/r/#/q/9acb3b21,n,z",961101.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-03-01 17:57:14,2021-03-01 20:34:03,142,105,247,2,"https://gerrit.wikimedia.org/r/#/q/008e09f7,n,z",9409.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-27 18:25:18,2021-03-01 18:59:00,629,1,630,7,"https://gerrit.wikimedia.org/r/#/q/da74e213,n,z",174822.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-26 23:53:11,2021-03-02 01:28:03,12,1,13,7,"https://gerrit.wikimedia.org/r/#/q/6222a1ae,n,z",264892.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-03-01 15:55:05,2021-03-01 18:41:10,0,0,0,2,"https://gerrit.wikimedia.org/r/#/q/05d70717,n,z",9965.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-03-01 15:44:25,2021-03-01 17:00:22,8,11,19,2,"https://gerrit.wikimedia.org/r/#/q/fb4627b8,n,z",4557.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-23 11:59:42,2021-03-01 22:00:00,11,3,14,3,"https://gerrit.wikimedia.org/r/#/q/a89ea93b,n,z",554418.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-03-01 02:54:10,2021-03-01 07:54:08,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/a4b7b9c5,n,z",17998.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-02 04:46:39,2021-03-01 22:18:44,23,2,25,13,"https://gerrit.wikimedia.org/r/#/q/7bdfc835,n,z",2395925.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-28 23:59:08,2021-03-01 16:40:30,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/c6447384,n,z",60082.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-28 10:13:07,2021-03-01 18:36:02,53,79,132,3,"https://gerrit.wikimedia.org/r/#/q/7d8bf018,n,z",116575.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-27 00:55:33,2021-02-28 00:32:28,206,152,358,4,"https://gerrit.wikimedia.org/r/#/q/9b438284,n,z",85015.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
2021-02-27 21:36:03,2021-03-01 16:40:35,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/16e31caa,n,z",155072.0,1.36.0-wmf.33,340,0,Lars Wirzenius,0,0,0,0,190247
