created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2018-07-09 04:28:29,2018-07-10 01:24:59,2,1,3,4,"https://gerrit.wikimedia.org/r/#/q/9926033b,n,z",75390.0,1.32.0-wmf.12,373,0
2018-06-28 07:06:42,2018-07-10 01:19:44,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/b1336fc2,n,z",1015982.0,1.32.0-wmf.12,373,0
2018-07-09 23:26:53,2018-07-10 01:15:35,6,0,6,2,"https://gerrit.wikimedia.org/r/#/q/89b2e1eb,n,z",6522.0,1.32.0-wmf.12,373,0
2018-07-02 07:05:39,2018-07-10 00:30:22,40,11,51,8,"https://gerrit.wikimedia.org/r/#/q/53a18d12,n,z",667483.0,1.32.0-wmf.12,373,0
2018-07-09 17:45:29,2018-07-09 18:02:59,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/f4888e14,n,z",1050.0,1.32.0-wmf.12,373,0
2018-06-13 17:52:26,2018-07-09 18:29:18,7,16,23,10,"https://gerrit.wikimedia.org/r/#/q/0935e47a,n,z",2248612.0,1.32.0-wmf.12,373,0
2018-07-09 17:37:49,2018-07-09 19:58:48,1,1,2,5,"https://gerrit.wikimedia.org/r/#/q/e9d7882e,n,z",8459.0,1.32.0-wmf.12,373,0
2018-07-09 14:31:33,2018-07-09 18:35:24,18,0,18,3,"https://gerrit.wikimedia.org/r/#/q/d609da62,n,z",14631.0,1.32.0-wmf.12,373,0
2018-07-08 19:04:40,2018-07-09 17:57:23,61,7,68,6,"https://gerrit.wikimedia.org/r/#/q/59ea2006,n,z",82363.0,1.32.0-wmf.12,373,0
2018-07-04 16:27:41,2018-07-09 12:34:28,1,2,3,1,"https://gerrit.wikimedia.org/r/#/q/06a59f17,n,z",418007.0,1.32.0-wmf.12,373,0
2018-07-09 02:31:57,2018-07-09 04:26:42,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/7a4df753,n,z",6885.0,1.32.0-wmf.12,373,0
2018-07-08 06:49:37,2018-07-08 18:08:37,45,0,45,1,"https://gerrit.wikimedia.org/r/#/q/ea7101e6,n,z",40740.0,1.32.0-wmf.12,373,0
2018-07-06 19:19:59,2018-07-07 23:07:45,7,12,19,6,"https://gerrit.wikimedia.org/r/#/q/86dd3b0a,n,z",100066.0,1.32.0-wmf.12,373,0
2018-07-07 08:52:48,2018-07-07 14:26:26,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/6badc741,n,z",20018.0,1.32.0-wmf.12,373,0
2018-06-26 21:16:28,2018-07-07 00:50:45,495,492,987,6,"https://gerrit.wikimedia.org/r/#/q/130ec252,n,z",876857.0,1.32.0-wmf.12,373,0
2018-07-01 02:18:21,2018-07-09 23:53:13,23,32,55,3,"https://gerrit.wikimedia.org/r/#/q/6b240c69,n,z",768892.0,1.32.0-wmf.12,373,0
2018-07-06 23:08:27,2018-07-06 23:28:22,0,2,2,1,"https://gerrit.wikimedia.org/r/#/q/ab55f041,n,z",1195.0,1.32.0-wmf.12,373,0
2018-07-05 23:51:58,2018-07-09 14:24:36,5,1,6,4,"https://gerrit.wikimedia.org/r/#/q/36252b71,n,z",311558.0,1.32.0-wmf.12,373,0
2018-07-06 02:47:33,2018-07-06 18:13:49,9,27,36,1,"https://gerrit.wikimedia.org/r/#/q/c22666df,n,z",55576.0,1.32.0-wmf.12,373,0
2018-07-06 00:36:18,2018-07-06 18:13:44,26,27,53,1,"https://gerrit.wikimedia.org/r/#/q/70fe08d2,n,z",63446.0,1.32.0-wmf.12,373,0
2018-07-03 22:33:12,2018-07-06 18:13:39,7,4,11,6,"https://gerrit.wikimedia.org/r/#/q/6450fc98,n,z",243627.0,1.32.0-wmf.12,373,0
2018-07-05 18:39:16,2018-07-06 23:55:51,6,4,10,2,"https://gerrit.wikimedia.org/r/#/q/b4193048,n,z",105395.0,1.32.0-wmf.12,373,0
2018-07-03 15:51:58,2018-07-06 18:09:13,49,11,60,10,"https://gerrit.wikimedia.org/r/#/q/53fd8295,n,z",267435.0,1.32.0-wmf.12,373,0
2018-07-05 15:12:06,2018-07-05 15:27:02,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/501d3106,n,z",896.0,1.32.0-wmf.12,373,0
2018-07-05 14:45:20,2018-07-05 15:11:56,3,0,3,1,"https://gerrit.wikimedia.org/r/#/q/1e8dff37,n,z",1596.0,1.32.0-wmf.12,373,0
2018-07-05 12:56:39,2018-07-06 17:54:01,61,10,71,2,"https://gerrit.wikimedia.org/r/#/q/2fd62f5d,n,z",104242.0,1.32.0-wmf.12,373,0
2018-07-04 22:48:46,2018-07-05 11:05:07,1,6,7,3,"https://gerrit.wikimedia.org/r/#/q/264b4039,n,z",44181.0,1.32.0-wmf.12,373,0
2018-07-04 02:36:50,2018-07-05 16:08:47,1,5,6,1,"https://gerrit.wikimedia.org/r/#/q/4903284e,n,z",135117.0,1.32.0-wmf.12,373,0
2018-07-04 15:23:11,2018-07-05 11:05:12,122,31,153,3,"https://gerrit.wikimedia.org/r/#/q/6cfdbdf6,n,z",70921.0,1.32.0-wmf.12,373,0
2018-07-04 07:20:58,2018-07-04 09:21:31,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/1da16f16,n,z",7233.0,1.32.0-wmf.12,373,0
2018-07-02 23:20:59,2018-07-04 02:00:58,5,3,8,4,"https://gerrit.wikimedia.org/r/#/q/b718dd45,n,z",95999.0,1.32.0-wmf.12,373,0
2018-07-03 19:03:34,2018-07-03 19:33:59,104,16,120,1,"https://gerrit.wikimedia.org/r/#/q/023a1ab3,n,z",1825.0,1.32.0-wmf.12,373,0
2018-07-03 16:02:24,2018-07-03 17:20:34,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/377ce5a4,n,z",4690.0,1.32.0-wmf.12,373,0
2018-06-26 18:12:32,2018-07-03 16:29:57,1,0,1,7,"https://gerrit.wikimedia.org/r/#/q/6f60ee3b,n,z",598645.0,1.32.0-wmf.12,373,0
2018-07-03 11:49:24,2018-07-05 15:08:36,8,293,301,2,"https://gerrit.wikimedia.org/r/#/q/2a6af685,n,z",184752.0,1.32.0-wmf.12,373,0
2018-07-03 12:04:00,2018-07-03 17:08:02,0,2,2,1,"https://gerrit.wikimedia.org/r/#/q/c9ae846d,n,z",18242.0,1.32.0-wmf.12,373,0
2018-07-03 12:04:00,2018-07-03 15:01:03,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/c121d44f,n,z",10623.0,1.32.0-wmf.12,373,0
2018-06-25 12:16:33,2018-07-04 22:18:08,51,55,106,5,"https://gerrit.wikimedia.org/r/#/q/97e86d93,n,z",813695.0,1.32.0-wmf.12,373,0
2018-07-03 01:13:24,2018-07-03 15:37:45,8,4,12,2,"https://gerrit.wikimedia.org/r/#/q/ee5eb48a,n,z",51861.0,1.32.0-wmf.12,373,0
2018-07-03 01:05:00,2018-07-03 11:12:11,8,10,18,1,"https://gerrit.wikimedia.org/r/#/q/f31e3902,n,z",36431.0,1.32.0-wmf.12,373,0
2018-06-24 21:09:38,2018-07-02 22:31:38,5,1,6,3,"https://gerrit.wikimedia.org/r/#/q/83524ae3,n,z",696120.0,1.32.0-wmf.12,373,0
2018-06-24 21:09:38,2018-07-02 22:31:33,3,0,3,4,"https://gerrit.wikimedia.org/r/#/q/6849ebc7,n,z",696115.0,1.32.0-wmf.12,373,0
2018-06-19 20:20:31,2018-07-02 21:39:40,8,2,10,11,"https://gerrit.wikimedia.org/r/#/q/8b4a4b86,n,z",1127949.0,1.32.0-wmf.12,373,0
2018-06-30 16:31:18,2018-07-02 22:33:30,2,0,2,5,"https://gerrit.wikimedia.org/r/#/q/137433f1,n,z",194532.0,1.32.0-wmf.12,373,0
2018-07-01 04:45:11,2018-07-05 19:11:12,1,1,2,4,"https://gerrit.wikimedia.org/r/#/q/d3e00e04,n,z",397561.0,1.32.0-wmf.12,373,0
2018-06-28 18:33:22,2018-07-06 17:53:55,103,34,137,6,"https://gerrit.wikimedia.org/r/#/q/f81dc6e7,n,z",688833.0,1.32.0-wmf.12,373,0
2018-07-02 17:02:04,2018-07-03 07:58:39,18,0,18,1,"https://gerrit.wikimedia.org/r/#/q/72c50093,n,z",53795.0,1.32.0-wmf.12,373,0
2018-06-29 19:31:16,2018-07-02 22:36:46,4,0,4,4,"https://gerrit.wikimedia.org/r/#/q/830efff4,n,z",270330.0,1.32.0-wmf.12,373,0
2018-07-02 15:44:17,2018-07-02 17:23:04,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/ed5ab7c8,n,z",5927.0,1.32.0-wmf.12,373,0
2018-06-26 17:27:55,2018-07-06 17:53:44,503,84,587,17,"https://gerrit.wikimedia.org/r/#/q/33258e04,n,z",865549.0,1.32.0-wmf.12,373,0
2018-07-02 09:31:46,2018-07-02 21:53:10,2,1,3,5,"https://gerrit.wikimedia.org/r/#/q/f14c6bb5,n,z",44484.0,1.32.0-wmf.12,373,0
2018-07-02 11:54:47,2018-07-02 15:06:59,1,1,2,4,"https://gerrit.wikimedia.org/r/#/q/a98e6808,n,z",11532.0,1.32.0-wmf.12,373,0
2018-07-02 14:21:06,2018-07-02 14:44:24,3,3,6,2,"https://gerrit.wikimedia.org/r/#/q/66d50603,n,z",1398.0,1.32.0-wmf.12,373,0
2018-07-02 18:14:58,2018-07-02 21:49:46,160,150,310,2,"https://gerrit.wikimedia.org/r/#/q/40d2d66f,n,z",12888.0,1.32.0-wmf.12,373,0
2018-06-30 11:42:26,2018-07-02 19:47:18,5,0,5,3,"https://gerrit.wikimedia.org/r/#/q/a9fc2863,n,z",201892.0,1.32.0-wmf.12,373,0
