created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2017-12-12 11:29:42,2017-12-12 14:41:36,14,6,20,2,"https://gerrit.wikimedia.org/r/#/q/002c0977,n,z",11514.0,1.31.0-wmf.12,374,0
2017-08-24 18:05:36,2017-12-12 00:37:08,112,17,129,17,"https://gerrit.wikimedia.org/r/#/q/036f5b47,n,z",9441092.0,1.31.0-wmf.12,374,0
2017-12-11 17:31:11,2017-12-11 17:46:09,1,2,3,5,"https://gerrit.wikimedia.org/r/#/q/5f5b79ee,n,z",898.0,1.31.0-wmf.12,374,0
2017-12-10 10:43:15,2017-12-10 11:34:15,9,9,18,2,"https://gerrit.wikimedia.org/r/#/q/29323f56,n,z",3060.0,1.31.0-wmf.12,374,0
2017-12-09 06:08:44,2017-12-09 06:33:25,2,0,2,2,"https://gerrit.wikimedia.org/r/#/q/f4fb48d0,n,z",1481.0,1.31.0-wmf.12,374,0
2017-12-08 23:33:46,2017-12-08 23:44:26,0,4,4,2,"https://gerrit.wikimedia.org/r/#/q/b4f2e4a5,n,z",640.0,1.31.0-wmf.12,374,0
2017-12-08 22:03:00,2017-12-08 22:17:06,264,305,569,2,"https://gerrit.wikimedia.org/r/#/q/d6314935,n,z",846.0,1.31.0-wmf.12,374,0
2017-12-08 19:36:42,2017-12-08 20:42:49,21,19,40,5,"https://gerrit.wikimedia.org/r/#/q/9b4d71f5,n,z",3967.0,1.31.0-wmf.12,374,0
2017-12-08 20:01:47,2017-12-08 20:34:57,2,1,3,2,"https://gerrit.wikimedia.org/r/#/q/3f8b0b6f,n,z",1990.0,1.31.0-wmf.12,374,0
2017-12-07 12:59:20,2017-12-08 21:06:32,39,0,39,17,"https://gerrit.wikimedia.org/r/#/q/7efd0428,n,z",115632.0,1.31.0-wmf.12,374,0
2017-12-08 16:48:51,2017-12-08 17:52:22,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/f938f15b,n,z",3811.0,1.31.0-wmf.12,374,0
2017-12-08 17:11:26,2017-12-08 17:46:41,5,5,10,4,"https://gerrit.wikimedia.org/r/#/q/53e5b5b9,n,z",2115.0,1.31.0-wmf.12,374,0
2017-12-08 16:56:43,2017-12-08 17:26:35,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/92013dca,n,z",1792.0,1.31.0-wmf.12,374,0
2017-12-08 15:00:43,2017-12-08 16:49:52,12,12,24,2,"https://gerrit.wikimedia.org/r/#/q/6c3a9662,n,z",6549.0,1.31.0-wmf.12,374,0
2017-11-07 17:47:44,2017-12-08 11:41:43,211,68,279,22,"https://gerrit.wikimedia.org/r/#/q/4064701b,n,z",2656439.0,1.31.0-wmf.12,374,0
2017-12-08 04:44:23,2017-12-08 05:13:15,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/659f3779,n,z",1732.0,1.31.0-wmf.12,374,0
2017-12-08 01:34:41,2017-12-08 02:18:13,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/8f76e361,n,z",2612.0,1.31.0-wmf.12,374,0
2017-12-07 23:10:36,2017-12-08 02:18:36,2,0,2,2,"https://gerrit.wikimedia.org/r/#/q/cd43f3f6,n,z",11280.0,1.31.0-wmf.12,374,0
2017-12-03 19:27:02,2017-12-07 22:13:22,5,0,5,14,"https://gerrit.wikimedia.org/r/#/q/cd95215c,n,z",355580.0,1.31.0-wmf.12,374,0
2017-12-07 13:54:20,2017-12-08 00:16:41,86,0,86,11,"https://gerrit.wikimedia.org/r/#/q/660caf9b,n,z",37341.0,1.31.0-wmf.12,374,0
2017-12-07 02:56:56,2017-12-07 20:36:29,4,4,8,5,"https://gerrit.wikimedia.org/r/#/q/19c45cdb,n,z",63573.0,1.31.0-wmf.12,374,0
2017-12-07 19:01:21,2017-12-08 02:24:38,13,3,16,4,"https://gerrit.wikimedia.org/r/#/q/4ca2866a,n,z",26597.0,1.31.0-wmf.12,374,0
2017-12-07 19:01:21,2017-12-08 02:20:26,3,3,6,2,"https://gerrit.wikimedia.org/r/#/q/737e7f9b,n,z",26345.0,1.31.0-wmf.12,374,0
2017-11-22 23:18:00,2017-12-12 13:17:23,3,3,6,9,"https://gerrit.wikimedia.org/r/#/q/f0aa0b7d,n,z",1691963.0,1.31.0-wmf.12,374,0
2017-11-22 23:18:59,2017-12-12 13:13:07,3,3,6,3,"https://gerrit.wikimedia.org/r/#/q/62f284a6,n,z",1691648.0,1.31.0-wmf.12,374,0
2017-11-22 23:18:59,2017-12-12 13:10:55,51,34,85,5,"https://gerrit.wikimedia.org/r/#/q/6f07389e,n,z",1691516.0,1.31.0-wmf.12,374,0
2017-11-22 23:18:27,2017-12-08 18:50:35,1,4,5,5,"https://gerrit.wikimedia.org/r/#/q/4dbb6b2d,n,z",1366328.0,1.31.0-wmf.12,374,0
2017-12-07 15:15:55,2017-12-07 15:58:21,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/149081f1,n,z",2546.0,1.31.0-wmf.12,374,0
2017-12-07 13:30:07,2017-12-07 16:31:40,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/21a12a96,n,z",10893.0,1.31.0-wmf.12,374,0
2017-12-07 06:17:21,2017-12-07 06:28:12,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/adf170a5,n,z",651.0,1.31.0-wmf.12,374,0
2017-12-06 22:56:28,2017-12-07 06:12:17,28,1,29,7,"https://gerrit.wikimedia.org/r/#/q/31367532,n,z",26149.0,1.31.0-wmf.12,374,0
2017-12-07 00:41:41,2017-12-07 14:02:29,40,34,74,8,"https://gerrit.wikimedia.org/r/#/q/0ae591b0,n,z",48048.0,1.31.0-wmf.12,374,0
2017-12-07 04:19:37,2017-12-07 04:28:55,2,2,4,2,"https://gerrit.wikimedia.org/r/#/q/6fbea1aa,n,z",558.0,1.31.0-wmf.12,374,0
2017-12-07 02:12:11,2017-12-07 18:25:38,4,1,5,3,"https://gerrit.wikimedia.org/r/#/q/8e0ee496,n,z",58407.0,1.31.0-wmf.12,374,0
