created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2018-12-01 08:59:03,2018-12-11 13:04:50,1,7,8,9,"https://gerrit.wikimedia.org/r/#/q/d6851450,n,z",878747.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-04 00:37:01,2018-12-11 13:18:14,75,31,106,9,"https://gerrit.wikimedia.org/r/#/q/05a5b8e7,n,z",650473.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-11-09 01:14:01,2018-12-10 23:51:35,35,17,52,2,"https://gerrit.wikimedia.org/r/#/q/e1497e35,n,z",2759854.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-10 19:50:17,2018-12-10 20:27:49,5,5,10,1,"https://gerrit.wikimedia.org/r/#/q/5a9f1a29,n,z",2252.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-10 19:32:47,2018-12-10 22:07:24,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/d81f57dc,n,z",9277.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-10 18:27:22,2018-12-10 19:22:20,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/1d442c19,n,z",3298.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-10 17:58:59,2018-12-10 18:17:55,11,16,27,1,"https://gerrit.wikimedia.org/r/#/q/34344e50,n,z",1136.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-07 18:33:35,2018-12-10 17:15:07,37,16,53,5,"https://gerrit.wikimedia.org/r/#/q/ea178105,n,z",254492.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-08-17 14:58:11,2018-12-10 15:39:49,250,7,257,12,"https://gerrit.wikimedia.org/r/#/q/efd8077a,n,z",9938498.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 02:12:24,2018-12-10 03:13:44,1,3,4,2,"https://gerrit.wikimedia.org/r/#/q/4b275c60,n,z",90080.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-11-27 18:40:26,2018-12-09 23:47:25,84,3,87,6,"https://gerrit.wikimedia.org/r/#/q/65852775,n,z",1055219.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 19:13:55,2018-12-10 17:38:35,0,6,6,3,"https://gerrit.wikimedia.org/r/#/q/1418cbba,n,z",80680.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-10-05 10:37:22,2018-12-09 10:41:41,0,8,8,1,"https://gerrit.wikimedia.org/r/#/q/1ecacc2e,n,z",5616259.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 10:22:34,2018-12-10 10:05:59,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/84fac400,n,z",85405.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 10:17:50,2018-12-10 10:06:05,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/31bfcb39,n,z",85695.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 06:12:41,2018-12-10 03:20:37,1,0,1,2,"https://gerrit.wikimedia.org/r/#/q/1da14005,n,z",76076.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 06:12:41,2018-12-10 03:18:47,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/ca41a48f,n,z",75966.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-09 06:12:41,2018-12-10 03:17:30,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/fa432176,n,z",75889.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-08 01:39:26,2018-12-09 02:01:17,10,3,13,2,"https://gerrit.wikimedia.org/r/#/q/7e148dfb,n,z",87711.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-03 13:04:25,2018-12-08 20:23:33,0,1,1,4,"https://gerrit.wikimedia.org/r/#/q/96e33ea5,n,z",458348.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-03 15:00:11,2018-12-08 13:21:14,6,2,8,7,"https://gerrit.wikimedia.org/r/#/q/19adaa6a,n,z",426063.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-07 21:17:43,2018-12-08 21:32:17,7,0,7,2,"https://gerrit.wikimedia.org/r/#/q/0a2c57ef,n,z",87274.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-11-29 19:23:25,2018-12-07 23:14:53,1,7,8,5,"https://gerrit.wikimedia.org/r/#/q/4da89d7d,n,z",705088.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-03 12:19:00,2018-12-07 19:10:27,4,1,5,2,"https://gerrit.wikimedia.org/r/#/q/feb9456b,n,z",370287.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-09-22 13:40:30,2018-12-08 17:32:23,10,4,14,8,"https://gerrit.wikimedia.org/r/#/q/b16e6343,n,z",6666713.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-11-29 18:09:24,2018-12-09 00:53:23,23,1,24,6,"https://gerrit.wikimedia.org/r/#/q/3b03ea9b,n,z",801839.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-05 15:00:25,2018-12-07 21:24:17,41,0,41,5,"https://gerrit.wikimedia.org/r/#/q/667b17a3,n,z",195832.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-07 00:33:46,2018-12-07 20:09:06,8,6,14,3,"https://gerrit.wikimedia.org/r/#/q/f6aae4d1,n,z",70520.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
2018-12-06 19:56:25,2018-12-07 18:22:13,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/89dd1f7c,n,z",80748.0,1.33.0-wmf.8,559,1,Željko Filipin,8082,0,0,0,172189
