created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2018-02-12 12:23:31,2018-02-13 07:21:17,25,0,25,3,"https://gerrit.wikimedia.org/r/#/q/536a4afb,n,z",68266.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 08:03:25,2018-02-13 04:45:00,52,1,53,2,"https://gerrit.wikimedia.org/r/#/q/f492a981,n,z",247295.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-11 19:49:44,2018-02-13 03:57:01,7,3,10,3,"https://gerrit.wikimedia.org/r/#/q/331c9f9e,n,z",115637.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-11 19:49:44,2018-02-13 03:56:59,168,136,304,2,"https://gerrit.wikimedia.org/r/#/q/60948976,n,z",115635.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-12 21:00:08,2018-02-12 21:48:47,13,29,42,1,"https://gerrit.wikimedia.org/r/#/q/14d19eb9,n,z",2919.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 08:03:25,2018-02-12 21:02:19,0,10,10,1,"https://gerrit.wikimedia.org/r/#/q/77d37c24,n,z",219534.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-11 19:49:44,2018-02-12 20:33:15,179,159,338,2,"https://gerrit.wikimedia.org/r/#/q/de2fe331,n,z",89011.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 08:38:09,2018-02-12 19:28:00,9,6,15,2,"https://gerrit.wikimedia.org/r/#/q/fcc7e1c0,n,z",211791.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 21:21:51,2018-02-12 07:16:42,20,20,40,4,"https://gerrit.wikimedia.org/r/#/q/85531b7b,n,z",122091.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-11 08:10:17,2018-02-12 17:44:34,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/1be1fd6a,n,z",120857.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2017-11-24 19:45:24,2018-02-11 07:25:35,79,2,81,25,"https://gerrit.wikimedia.org/r/#/q/9b2b375f,n,z",6781211.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 21:25:32,2018-02-13 17:45:49,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/055b5f82,n,z",246017.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-08 21:38:20,2018-02-10 21:05:37,8,3,11,2,"https://gerrit.wikimedia.org/r/#/q/4f823835,n,z",170837.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 20:54:00,2018-02-12 17:10:35,67,68,135,1,"https://gerrit.wikimedia.org/r/#/q/db223bc5,n,z",159395.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 11:54:35,2018-02-10 16:39:10,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/e6b24917,n,z",17075.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 07:41:12,2018-02-10 10:56:02,11,11,22,1,"https://gerrit.wikimedia.org/r/#/q/fbc03474,n,z",11690.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 07:52:58,2018-02-11 22:06:29,354,354,708,3,"https://gerrit.wikimedia.org/r/#/q/39f0f919,n,z",137611.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 07:37:28,2018-02-12 17:54:43,112,0,112,1,"https://gerrit.wikimedia.org/r/#/q/08b2cf66,n,z",209835.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 07:14:13,2018-02-12 17:51:54,38,4,42,1,"https://gerrit.wikimedia.org/r/#/q/4ca1b961,n,z",211061.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 06:22:27,2018-02-10 06:57:47,18,16,34,1,"https://gerrit.wikimedia.org/r/#/q/d3b58097,n,z",2120.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-10 06:22:27,2018-02-10 06:50:03,134,37,171,2,"https://gerrit.wikimedia.org/r/#/q/cf2deaa7,n,z",1656.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-07 00:39:02,2018-02-09 23:41:45,10,8,18,3,"https://gerrit.wikimedia.org/r/#/q/6bb293f2,n,z",255763.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-09 21:38:36,2018-02-09 22:34:46,13,2,15,2,"https://gerrit.wikimedia.org/r/#/q/5859eff1,n,z",3370.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-09 20:10:34,2018-02-10 00:30:08,1,2,3,2,"https://gerrit.wikimedia.org/r/#/q/1ec5bb6d,n,z",15574.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2016-03-15 00:38:22,2018-02-09 20:06:18,22,30,52,42,"https://gerrit.wikimedia.org/r/#/q/6aa89efb,n,z",60204476.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2016-03-10 12:45:51,2018-02-09 19:59:55,156,9,165,53,"https://gerrit.wikimedia.org/r/#/q/6cf900ff,n,z",60592444.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-09 19:29:06,2018-02-09 19:53:55,11,6,17,1,"https://gerrit.wikimedia.org/r/#/q/36dfd184,n,z",1489.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-09 19:18:40,2018-02-10 00:30:06,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/6c4d32e3,n,z",18686.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-09 19:18:58,2018-02-09 19:49:54,4,1,5,1,"https://gerrit.wikimedia.org/r/#/q/12d380b3,n,z",1856.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-09 17:44:54,2018-02-09 17:56:22,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/d4fb0ae7,n,z",688.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
2018-02-03 16:23:44,2018-02-13 17:58:58,6,1,7,7,"https://gerrit.wikimedia.org/r/#/q/18a2fd32,n,z",869714.0,1.31.0-wmf.21,354,0,Mukunda Modell,0,0,0,0,865153
