created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2020-11-17 17:14:37,2020-11-17 17:37:58,108,520,628,1,"https://gerrit.wikimedia.org/r/#/q/5536e7c8,n,z",1401.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-17 03:20:34,2020-11-17 03:43:30,89,2,91,1,"https://gerrit.wikimedia.org/r/#/q/3ce3d30e,n,z",1376.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-17 02:07:13,2020-11-17 17:46:58,961,3,964,1,"https://gerrit.wikimedia.org/r/#/q/e307468a,n,z",56385.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-10 01:43:28,2020-11-16 23:26:35,82,4,86,7,"https://gerrit.wikimedia.org/r/#/q/dd829e11,n,z",596587.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-08-18 18:36:58,2020-11-16 21:43:44,19,16,35,11,"https://gerrit.wikimedia.org/r/#/q/db3c8ea1,n,z",7787206.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-05 19:43:19,2020-11-16 21:03:15,3,0,3,4,"https://gerrit.wikimedia.org/r/#/q/46980c0a,n,z",955196.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-10-19 23:12:51,2020-11-16 16:46:37,524,112,636,4,"https://gerrit.wikimedia.org/r/#/q/38ca1b26,n,z",2396026.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-16 14:00:16,2020-11-16 17:36:00,4,2,6,3,"https://gerrit.wikimedia.org/r/#/q/5ed40a2c,n,z",12944.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 11:56:13,2020-11-16 14:19:42,176,189,365,3,"https://gerrit.wikimedia.org/r/#/q/175d548e,n,z",267809.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-15 19:55:01,2020-11-15 21:01:39,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/73d61642,n,z",3998.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-02 02:59:35,2020-11-15 02:25:18,4,0,4,4,"https://gerrit.wikimedia.org/r/#/q/3e36ba98,n,z",1121143.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-14 23:10:08,2020-11-15 00:01:55,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/03b248f4,n,z",3107.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 18:30:44,2020-11-16 18:52:45,15,76,91,3,"https://gerrit.wikimedia.org/r/#/q/5a3e7d20,n,z",260521.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-14 07:30:54,2020-11-14 22:04:53,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/e217793a,n,z",52439.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-14 01:53:13,2020-11-14 22:09:05,5,7,12,2,"https://gerrit.wikimedia.org/r/#/q/96cefbcc,n,z",72952.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-14 01:47:05,2020-11-14 22:09:10,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/299f05c3,n,z",73325.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 20:46:01,2020-11-14 01:14:58,12,3,15,7,"https://gerrit.wikimedia.org/r/#/q/4e6e2ab2,n,z",16137.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 22:38:37,2020-11-15 02:15:35,9,8,17,2,"https://gerrit.wikimedia.org/r/#/q/4c2d2ec4,n,z",99418.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 21:38:14,2020-11-15 01:08:09,23,23,46,5,"https://gerrit.wikimedia.org/r/#/q/083a0e57,n,z",185395.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 22:01:54,2020-11-13 23:28:28,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/714c1148,n,z",5194.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 21:55:34,2020-11-13 23:28:34,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/98de078a,n,z",5580.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 21:43:24,2020-11-13 23:34:45,4,2,6,1,"https://gerrit.wikimedia.org/r/#/q/6218c36a,n,z",6681.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-05 19:32:22,2020-11-13 18:05:08,101,65,166,27,"https://gerrit.wikimedia.org/r/#/q/39707515,n,z",685966.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-13 05:50:47,2020-11-13 06:28:44,5,5,10,1,"https://gerrit.wikimedia.org/r/#/q/90865e0e,n,z",2277.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 23:16:26,2020-11-12 23:42:49,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/b152c9a6,n,z",1583.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 22:22:39,2020-11-13 08:10:03,44,44,88,3,"https://gerrit.wikimedia.org/r/#/q/9fb6d107,n,z",35244.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 23:00:32,2020-11-13 08:33:24,3,1,4,1,"https://gerrit.wikimedia.org/r/#/q/08954da0,n,z",34372.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 21:19:12,2020-11-13 08:05:47,32,20,52,1,"https://gerrit.wikimedia.org/r/#/q/7cecd5a2,n,z",38795.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-11 21:43:45,2020-11-12 22:59:10,3,2,5,6,"https://gerrit.wikimedia.org/r/#/q/18f20e17,n,z",90925.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 20:46:11,2020-11-13 00:46:16,3,1,4,1,"https://gerrit.wikimedia.org/r/#/q/b9dc6b59,n,z",14405.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 20:36:53,2020-11-15 02:24:19,76,47,123,3,"https://gerrit.wikimedia.org/r/#/q/a3194f21,n,z",193646.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-11 21:55:20,2020-11-12 22:31:11,17,12,29,1,"https://gerrit.wikimedia.org/r/#/q/b4700e3b,n,z",88551.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-11 21:31:35,2020-11-12 22:47:58,7,4,11,1,"https://gerrit.wikimedia.org/r/#/q/eeaf72c2,n,z",90983.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-06-18 14:58:14,2020-11-12 19:00:39,20,42,62,10,"https://gerrit.wikimedia.org/r/#/q/20b2c500,n,z",12715345.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-11 19:44:54,2020-11-12 20:29:05,34,14,48,3,"https://gerrit.wikimedia.org/r/#/q/841476c2,n,z",89051.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-12 04:25:03,2020-11-12 19:21:48,3,6,9,1,"https://gerrit.wikimedia.org/r/#/q/5ac66860,n,z",53805.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-11 00:28:56,2020-11-12 05:09:31,444,48,492,7,"https://gerrit.wikimedia.org/r/#/q/f10795c3,n,z",103235.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-10-27 17:32:15,2020-11-11 23:11:03,5,22,27,3,"https://gerrit.wikimedia.org/r/#/q/6f901ef1,n,z",1316328.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-11 21:24:06,2020-11-12 22:44:48,7,6,13,1,"https://gerrit.wikimedia.org/r/#/q/aac47a6b,n,z",91242.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
2020-11-10 12:46:12,2020-11-11 22:47:44,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/89e454c7,n,z",122492.0,1.36.0-wmf.18,189,1,Ahmon Dancy,356753,0,5,5,580080
