created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2018-09-24 23:09:53,2018-09-24 23:31:38,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/3888c001,n,z",1305.0,1.32.0-wmf.23,272,0
2018-09-24 21:41:02,2018-09-24 22:27:57,0,1,1,1,"https://gerrit.wikimedia.org/r/#/q/10fabd98,n,z",2815.0,1.32.0-wmf.23,272,0
2018-09-18 16:46:07,2018-09-24 19:36:32,101,6,107,9,"https://gerrit.wikimedia.org/r/#/q/9da12daf,n,z",528625.0,1.32.0-wmf.23,272,0
2018-09-24 17:45:20,2018-09-24 18:10:13,6,0,6,1,"https://gerrit.wikimedia.org/r/#/q/ba0839ac,n,z",1493.0,1.32.0-wmf.23,272,0
2018-09-24 17:15:05,2018-09-24 17:38:15,66,4,70,1,"https://gerrit.wikimedia.org/r/#/q/ac6e8495,n,z",1390.0,1.32.0-wmf.23,272,0
2017-09-29 20:50:05,2018-09-24 17:38:09,8,4,12,11,"https://gerrit.wikimedia.org/r/#/q/1ed0a109,n,z",31092484.0,1.32.0-wmf.23,272,0
2018-09-14 00:20:36,2018-09-24 17:35:22,3,4,7,5,"https://gerrit.wikimedia.org/r/#/q/450da07f,n,z",926086.0,1.32.0-wmf.23,272,0
2018-09-23 19:14:29,2018-09-24 16:17:07,49,4,53,4,"https://gerrit.wikimedia.org/r/#/q/f198154d,n,z",75758.0,1.32.0-wmf.23,272,0
2018-09-24 04:54:25,2018-09-24 15:45:43,5,0,5,7,"https://gerrit.wikimedia.org/r/#/q/f6be6e3f,n,z",39078.0,1.32.0-wmf.23,272,0
2018-09-24 13:08:47,2018-09-24 16:37:54,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/a2cad5be,n,z",12547.0,1.32.0-wmf.23,272,0
2018-09-24 04:34:14,2018-09-24 20:50:14,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/754f793d,n,z",58560.0,1.32.0-wmf.23,272,0
2018-09-21 01:41:43,2018-09-23 20:29:58,10,53,63,6,"https://gerrit.wikimedia.org/r/#/q/6aaaa070,n,z",240495.0,1.32.0-wmf.23,272,0
2018-09-23 19:20:39,2018-09-23 20:41:49,4,4,8,2,"https://gerrit.wikimedia.org/r/#/q/137bba78,n,z",4870.0,1.32.0-wmf.23,272,0
2018-09-23 19:20:39,2018-09-23 20:41:44,10,0,10,1,"https://gerrit.wikimedia.org/r/#/q/bfcd2c96,n,z",4865.0,1.32.0-wmf.23,272,0
2018-09-22 16:45:54,2018-09-24 20:50:19,3,0,3,1,"https://gerrit.wikimedia.org/r/#/q/dfc47317,n,z",187465.0,1.32.0-wmf.23,272,0
2018-09-22 14:04:03,2018-09-24 00:09:18,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/07910fa3,n,z",122715.0,1.32.0-wmf.23,272,0
2018-09-22 13:47:26,2018-09-23 23:07:24,3,2,5,1,"https://gerrit.wikimedia.org/r/#/q/801a5a74,n,z",119998.0,1.32.0-wmf.23,272,0
2018-09-08 00:20:20,2018-09-24 05:43:18,208,41,249,17,"https://gerrit.wikimedia.org/r/#/q/8af76dec,n,z",1401778.0,1.32.0-wmf.23,272,0
2018-09-20 06:51:02,2018-09-22 01:04:38,24,19,43,2,"https://gerrit.wikimedia.org/r/#/q/a89ef9b3,n,z",152016.0,1.32.0-wmf.23,272,0
2018-09-20 05:45:48,2018-09-22 00:52:15,9,1,10,1,"https://gerrit.wikimedia.org/r/#/q/52804205,n,z",155187.0,1.32.0-wmf.23,272,0
2018-09-20 04:41:39,2018-09-22 00:46:06,20,0,20,2,"https://gerrit.wikimedia.org/r/#/q/f05bf405,n,z",158667.0,1.32.0-wmf.23,272,0
