created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2020-03-17 14:43:30,2020-03-17 15:00:40,966,3,969,1,"https://gerrit.wikimedia.org/r/#/q/87d162c3,n,z",1030.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2019-07-09 12:04:33,2020-03-17 14:12:19,4,5,9,14,"https://gerrit.wikimedia.org/r/#/q/a2f186a9,n,z",21780466.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-17 08:55:37,2020-03-17 09:32:26,5,31,36,1,"https://gerrit.wikimedia.org/r/#/q/7a4df9b0,n,z",2209.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2019-07-16 11:58:38,2020-03-17 04:10:33,1,1,2,12,"https://gerrit.wikimedia.org/r/#/q/894ae3a3,n,z",21139915.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-16 23:51:56,2020-03-17 00:14:45,1,2,3,1,"https://gerrit.wikimedia.org/r/#/q/febd88cb,n,z",1369.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-02-06 10:04:24,2020-03-17 00:20:46,148,55,203,10,"https://gerrit.wikimedia.org/r/#/q/2619b261,n,z",3420982.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-11 21:42:21,2020-03-16 23:44:40,2,2,4,3,"https://gerrit.wikimedia.org/r/#/q/40675f9b,n,z",439339.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-01-07 13:59:51,2020-03-16 20:42:43,7,10,17,13,"https://gerrit.wikimedia.org/r/#/q/fe9344d1,n,z",5985772.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-16 17:37:53,2020-03-16 21:35:20,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/260e4208,n,z",14247.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-16 13:03:55,2020-03-16 16:45:43,9,0,9,1,"https://gerrit.wikimedia.org/r/#/q/80d0db74,n,z",13308.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-07 13:20:54,2020-03-16 18:05:24,1,4,5,7,"https://gerrit.wikimedia.org/r/#/q/43123eca,n,z",794670.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-03 13:21:59,2020-03-16 16:49:48,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/096e5d8c,n,z",1135669.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-12 10:46:50,2020-03-15 22:02:15,3,2,5,23,"https://gerrit.wikimedia.org/r/#/q/47cc31de,n,z",299725.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-14 21:02:42,2020-03-15 22:34:20,1,3,4,6,"https://gerrit.wikimedia.org/r/#/q/559cd0bf,n,z",91898.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-15 14:56:12,2020-03-16 21:40:38,8,0,8,1,"https://gerrit.wikimedia.org/r/#/q/e456b686,n,z",110666.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-14 19:48:51,2020-03-15 12:00:32,3,3,6,2,"https://gerrit.wikimedia.org/r/#/q/c036b6aa,n,z",58301.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-14 19:48:51,2020-03-15 00:14:21,39,33,72,1,"https://gerrit.wikimedia.org/r/#/q/9463b010,n,z",15930.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-02-23 00:42:55,2020-03-14 21:09:17,36,33,69,6,"https://gerrit.wikimedia.org/r/#/q/47ef87e2,n,z",1801582.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
2020-03-14 18:51:33,2020-03-15 00:14:14,3,6,9,3,"https://gerrit.wikimedia.org/r/#/q/81a31e16,n,z",19361.0,1.35.0-wmf.24,518,1,Antoine Musso,15506,0,0,0,707204
