created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2018-01-26 19:17:44,2018-02-06 17:32:08,42,24,66,12,"https://gerrit.wikimedia.org/r/#/q/d9c25c2f,n,z",944064.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-01-25 02:07:53,2018-02-06 15:32:03,64,305,369,11,"https://gerrit.wikimedia.org/r/#/q/0db2e182,n,z",1085050.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-06 05:16:02,2018-02-06 14:52:59,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/2ab7ae9d,n,z",34617.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-05 22:30:18,2018-02-05 23:25:39,7,7,14,1,"https://gerrit.wikimedia.org/r/#/q/f9dbe8f2,n,z",3321.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-05 18:52:44,2018-02-05 19:15:21,11,11,22,1,"https://gerrit.wikimedia.org/r/#/q/73a514b5,n,z",1357.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-05 17:38:14,2018-02-05 23:17:59,2,12,14,2,"https://gerrit.wikimedia.org/r/#/q/b0689e79,n,z",20385.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-05 16:10:57,2018-02-05 16:53:47,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/bce827ae,n,z",2570.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-01-24 23:41:34,2018-02-06 15:31:59,533,300,833,53,"https://gerrit.wikimedia.org/r/#/q/e5879da1,n,z",1093825.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-05 15:16:14,2018-02-05 23:39:35,40,40,80,1,"https://gerrit.wikimedia.org/r/#/q/998f02a9,n,z",30201.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-05 14:56:57,2018-02-05 16:53:44,10,0,10,1,"https://gerrit.wikimedia.org/r/#/q/879a895a,n,z",7007.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-02 22:30:56,2018-02-05 07:05:58,12,0,12,6,"https://gerrit.wikimedia.org/r/#/q/04837650,n,z",203702.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-04 21:22:51,2018-02-05 05:32:01,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/52d89ccc,n,z",29350.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-02 10:28:08,2018-02-04 21:05:19,49,385,434,6,"https://gerrit.wikimedia.org/r/#/q/79de8fd0,n,z",211031.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-04 18:54:31,2018-02-05 08:16:36,1,1,2,5,"https://gerrit.wikimedia.org/r/#/q/2848ad15,n,z",48125.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-02 18:34:51,2018-02-03 04:16:19,46,15,61,6,"https://gerrit.wikimedia.org/r/#/q/2b886995,n,z",34888.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-01-31 22:33:50,2018-02-03 05:54:07,1,1,2,8,"https://gerrit.wikimedia.org/r/#/q/73aeb82f,n,z",199217.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-03 03:30:57,2018-02-04 18:22:20,5,1,6,1,"https://gerrit.wikimedia.org/r/#/q/8a604b68,n,z",139883.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-02 22:43:32,2018-02-03 01:01:21,12,0,12,16,"https://gerrit.wikimedia.org/r/#/q/c50edb31,n,z",8269.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-02-02 23:49:02,2018-02-03 01:01:17,20,16,36,3,"https://gerrit.wikimedia.org/r/#/q/7f281e2d,n,z",4335.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
2018-01-29 08:57:57,2018-02-02 23:28:14,75,2,77,10,"https://gerrit.wikimedia.org/r/#/q/87758d87,n,z",397817.0,1.31.0-wmf.20,822,2,Chad Horohoe,134534,2,2,1,255075
