created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2020-12-01 02:07:07,2020-12-01 09:50:55,961,3,964,2,"https://gerrit.wikimedia.org/r/#/q/7996a88e,n,z",27828.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-30 17:10:27,2020-11-30 21:24:17,0,8,8,2,"https://gerrit.wikimedia.org/r/#/q/8f1fda25,n,z",15230.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-30 15:06:05,2020-11-30 17:35:08,19,12,31,1,"https://gerrit.wikimedia.org/r/#/q/2c7ba6f6,n,z",8943.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-30 08:16:49,2020-11-30 14:42:33,4,2,6,2,"https://gerrit.wikimedia.org/r/#/q/f54433c7,n,z",23144.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-11 13:21:12,2020-11-30 16:45:35,6,4,10,1,"https://gerrit.wikimedia.org/r/#/q/96bcbcd7,n,z",1653863.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-29 21:59:07,2020-11-29 22:23:52,14,10,24,2,"https://gerrit.wikimedia.org/r/#/q/e8b7c361,n,z",1485.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-28 12:03:09,2020-11-29 20:58:54,2,0,2,5,"https://gerrit.wikimedia.org/r/#/q/18ca431f,n,z",118545.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-29 10:33:00,2020-11-30 16:57:58,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/cd70fe89,n,z",109498.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-08-05 20:20:24,2020-11-29 09:06:35,3,1,4,5,"https://gerrit.wikimedia.org/r/#/q/1bc05f52,n,z",9981971.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-29 00:10:23,2020-11-29 01:14:02,0,4,4,1,"https://gerrit.wikimedia.org/r/#/q/deb55049,n,z",3819.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-29 00:18:09,2020-11-29 01:13:17,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/24205336,n,z",3308.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-29 00:06:40,2020-11-29 00:59:47,4,13,17,1,"https://gerrit.wikimedia.org/r/#/q/9ee7179d,n,z",3187.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-28 22:49:00,2020-11-28 23:52:06,15,15,30,1,"https://gerrit.wikimedia.org/r/#/q/a71552ad,n,z",3786.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-28 19:12:41,2020-11-30 17:05:04,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/a6337ab6,n,z",165143.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2018-05-19 19:02:51,2020-11-28 18:57:13,5,0,5,6,"https://gerrit.wikimedia.org/r/#/q/cc2ddd59,n,z",79833262.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 17:15:35,2020-11-28 00:26:33,1,2,3,4,"https://gerrit.wikimedia.org/r/#/q/e00ebab2,n,z",25858.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 17:21:56,2020-11-28 00:29:27,1,0,1,3,"https://gerrit.wikimedia.org/r/#/q/823daa0b,n,z",25651.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 03:06:51,2020-11-27 23:11:06,2,1,3,3,"https://gerrit.wikimedia.org/r/#/q/1c75b432,n,z",72255.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 17:43:52,2020-11-27 23:38:41,7,7,14,1,"https://gerrit.wikimedia.org/r/#/q/0aee2cd7,n,z",21289.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 15:59:37,2020-11-27 17:03:51,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/f199ab84,n,z",3854.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 15:54:51,2020-11-30 16:45:58,4,4,8,7,"https://gerrit.wikimedia.org/r/#/q/0ce953da,n,z",262267.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 15:44:03,2020-11-30 17:07:58,13,13,26,2,"https://gerrit.wikimedia.org/r/#/q/8eb9e8b6,n,z",264235.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 08:11:00,2020-11-28 00:19:56,17,0,17,4,"https://gerrit.wikimedia.org/r/#/q/5639786d,n,z",58136.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-27 04:27:11,2020-11-27 08:36:31,15,15,30,1,"https://gerrit.wikimedia.org/r/#/q/71571191,n,z",14960.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-26 23:46:32,2020-11-27 01:04:42,7,7,14,2,"https://gerrit.wikimedia.org/r/#/q/ea586cfa,n,z",4690.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-26 21:49:28,2020-11-26 22:41:42,17,1,18,1,"https://gerrit.wikimedia.org/r/#/q/44516c67,n,z",3134.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-26 20:04:47,2020-11-27 12:24:48,5,0,5,1,"https://gerrit.wikimedia.org/r/#/q/161b5ffe,n,z",58801.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-26 18:41:05,2020-11-26 19:38:45,9,9,18,1,"https://gerrit.wikimedia.org/r/#/q/aa847d53,n,z",3460.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-26 18:04:16,2020-11-26 19:47:48,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/40d50dd2,n,z",6212.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-26 09:49:47,2020-11-26 11:10:25,20,0,20,1,"https://gerrit.wikimedia.org/r/#/q/ecf05b59,n,z",4838.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-18 00:23:14,2020-11-25 21:54:36,5,15,20,2,"https://gerrit.wikimedia.org/r/#/q/64ed5859,n,z",682282.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 21:25:43,2020-11-26 01:00:39,2,9,11,1,"https://gerrit.wikimedia.org/r/#/q/e6cd8f88,n,z",12896.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 17:57:40,2020-11-25 18:29:13,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/c1e37754,n,z",1893.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-10-30 10:15:39,2020-11-25 18:48:35,73,17,90,14,"https://gerrit.wikimedia.org/r/#/q/fb734a21,n,z",2277176.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 04:51:11,2020-11-25 20:31:55,151,33,184,3,"https://gerrit.wikimedia.org/r/#/q/c64e7161,n,z",56444.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 04:01:11,2020-11-25 20:13:38,63,48,111,1,"https://gerrit.wikimedia.org/r/#/q/5fbfda65,n,z",58347.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-10-29 19:59:07,2020-11-25 18:45:08,163,28,191,11,"https://gerrit.wikimedia.org/r/#/q/d5c86838,n,z",2328361.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-10-21 18:42:52,2020-11-25 17:20:00,105,23,128,8,"https://gerrit.wikimedia.org/r/#/q/fc794afe,n,z",3019028.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 16:48:29,2020-11-25 21:19:30,21,0,21,2,"https://gerrit.wikimedia.org/r/#/q/a46281c9,n,z",16261.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 06:51:53,2020-11-25 15:07:17,6,5,11,1,"https://gerrit.wikimedia.org/r/#/q/4d381b49,n,z",29724.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 04:14:36,2020-11-25 07:30:14,3,3,6,2,"https://gerrit.wikimedia.org/r/#/q/c9922c5f,n,z",11738.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-25 00:41:35,2020-11-25 02:08:54,14,0,14,2,"https://gerrit.wikimedia.org/r/#/q/af52ed44,n,z",5239.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-24 23:43:28,2020-11-25 00:26:22,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/49824e62,n,z",2574.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-24 23:42:42,2020-11-25 01:17:36,6,3,9,1,"https://gerrit.wikimedia.org/r/#/q/815def7a,n,z",5694.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-24 17:42:34,2020-11-25 00:18:15,7,0,7,4,"https://gerrit.wikimedia.org/r/#/q/b13204ce,n,z",23741.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
2020-11-02 20:24:25,2020-11-25 17:24:03,77,27,104,13,"https://gerrit.wikimedia.org/r/#/q/d5267852,n,z",1976378.0,1.36.0-wmf.20,190,1,Antoine Musso,319871,0,0,4,813853
