version,created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,patches,conductor,rollbacks,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
1.36.0-wmf.10,2020-09-15 09:01:20,2020-09-15 10:26:51,10,2,12,2,"https://gerrit.wikimedia.org/r/#/q/50b7b954,n,z",5131.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 06:29:06,2020-09-15 07:33:11,13,13,26,1,"https://gerrit.wikimedia.org/r/#/q/3e106751,n,z",3845.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 13:12:20,2020-09-15 14:13:33,58,10,68,3,"https://gerrit.wikimedia.org/r/#/q/5014a240,n,z",90073.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-19 23:36:47,2020-09-21 08:14:50,25,27,52,1,"https://gerrit.wikimedia.org/r/#/q/176518ce,n,z",117483.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 01:47:05,2020-09-16 07:58:21,5,6,11,2,"https://gerrit.wikimedia.org/r/#/q/a1bde2a2,n,z",22276.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 17:15:29,2020-09-16 07:13:14,26,0,26,1,"https://gerrit.wikimedia.org/r/#/q/b3e60d51,n,z",50265.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-08 17:43:26,2020-09-15 16:45:54,12,12,24,3,"https://gerrit.wikimedia.org/r/#/q/3151f508,n,z",601348.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 06:32:58,2020-09-15 07:30:25,5,5,10,1,"https://gerrit.wikimedia.org/r/#/q/639b57a5,n,z",3447.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 23:50:45,2020-09-18 19:51:43,104,14,118,5,"https://gerrit.wikimedia.org/r/#/q/a7b196dc,n,z",158458.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 22:25:42,2020-09-18 19:24:20,55,6,61,5,"https://gerrit.wikimedia.org/r/#/q/137b2617,n,z",161918.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-06-24 16:07:48,2020-09-17 17:46:44,13,3,16,5,"https://gerrit.wikimedia.org/r/#/q/568360a1,n,z",7349936.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-08-28 02:38:37,2020-09-16 21:28:09,322,3,325,5,"https://gerrit.wikimedia.org/r/#/q/f688cfb4,n,z",1709372.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 02:04:31,2020-09-16 20:39:59,86,4,90,2,"https://gerrit.wikimedia.org/r/#/q/f4e23db3,n,z",66928.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 21:03:02,2020-09-16 14:30:40,11,1,12,3,"https://gerrit.wikimedia.org/r/#/q/5b5f9488,n,z",62858.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 01:13:35,2020-09-16 20:39:57,280,50,330,3,"https://gerrit.wikimedia.org/r/#/q/36184f10,n,z",156382.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-10 12:01:30,2020-09-16 11:17:56,13,0,13,1,"https://gerrit.wikimedia.org/r/#/q/2a86c5e7,n,z",515786.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-10 12:01:30,2020-09-16 11:17:54,36,36,72,1,"https://gerrit.wikimedia.org/r/#/q/140b677a,n,z",515784.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-08-25 14:29:22,2020-09-15 10:58:25,6,6,12,1,"https://gerrit.wikimedia.org/r/#/q/8306f6f4,n,z",1801743.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-08-14 14:24:29,2020-09-16 17:23:05,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/fe2eae47,n,z",2861916.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-18 17:50:21,2020-09-19 13:26:41,7,7,14,1,"https://gerrit.wikimedia.org/r/#/q/a53e2d24,n,z",70580.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 16:56:24,2020-09-16 17:35:00,1,4,5,2,"https://gerrit.wikimedia.org/r/#/q/84189d4e,n,z",2316.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 22:30:06,2020-09-18 21:04:55,8,4,12,9,"https://gerrit.wikimedia.org/r/#/q/918c5c83,n,z",167689.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 08:05:53,2020-09-17 08:09:43,2,3,5,1,"https://gerrit.wikimedia.org/r/#/q/c63272fc,n,z",230.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 21:04:52,2020-09-18 08:19:41,0,16,16,2,"https://gerrit.wikimedia.org/r/#/q/e0098f37,n,z",126889.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-08-22 21:01:00,2020-09-19 10:58:56,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/98790c12,n,z",2383076.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 23:42:36,2020-09-18 02:16:20,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/790dff8a,n,z",9224.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 01:53:11,2020-09-21 16:53:15,0,2,2,1,"https://gerrit.wikimedia.org/r/#/q/fb643ded,n,z",399604.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 08:57:14,2020-09-15 09:44:35,2,2,4,2,"https://gerrit.wikimedia.org/r/#/q/786019a8,n,z",2841.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 22:23:19,2020-09-21 09:33:20,3,1,4,1,"https://gerrit.wikimedia.org/r/#/q/1dc3ef43,n,z",558601.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 05:04:17,2020-09-21 22:26:43,9,1,10,1,"https://gerrit.wikimedia.org/r/#/q/e9ad028a,n,z",62546.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-18 15:42:01,2020-09-18 16:23:36,2,1,3,1,"https://gerrit.wikimedia.org/r/#/q/1ae1c424,n,z",2495.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-12 22:44:39,2020-09-16 17:49:10,2637,2511,5148,2,"https://gerrit.wikimedia.org/r/#/q/1cea3424,n,z",327871.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 20:33:25,2020-09-16 05:32:29,9,0,9,4,"https://gerrit.wikimedia.org/r/#/q/c3744356,n,z",32344.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 22:22:20,2020-09-21 09:33:22,4,2,6,1,"https://gerrit.wikimedia.org/r/#/q/65ded25b,n,z",558662.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 06:08:03,2020-09-16 05:28:13,18,4,22,3,"https://gerrit.wikimedia.org/r/#/q/9086f450,n,z",170410.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 22:18:46,2020-09-21 09:33:18,24,24,48,1,"https://gerrit.wikimedia.org/r/#/q/adf98258,n,z",558872.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2018-05-20 19:33:08,2020-09-16 15:09:44,14,0,14,6,"https://gerrit.wikimedia.org/r/#/q/0fe9a862,n,z",73424196.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-15 16:40:07,2020-09-15 17:59:07,11,2,13,1,"https://gerrit.wikimedia.org/r/#/q/d2a89dd4,n,z",4740.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-03 08:19:24,2020-09-15 16:45:59,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/79f029d6,n,z",1067195.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 20:59:53,2020-09-21 21:29:59,2,2,4,2,"https://gerrit.wikimedia.org/r/#/q/155a3bb2,n,z",1806.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 11:06:23,2020-09-21 21:04:00,5,0,5,17,"https://gerrit.wikimedia.org/r/#/q/cf895f19,n,z",381457.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 12:24:46,2020-09-21 22:04:54,4,0,4,7,"https://gerrit.wikimedia.org/r/#/q/21d47166,n,z",34808.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-18 17:59:38,2020-09-19 05:10:18,0,2,2,1,"https://gerrit.wikimedia.org/r/#/q/5095b5c2,n,z",40240.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-18 15:56:41,2020-09-18 16:30:17,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/dbf5d708,n,z",2016.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 12:40:58,2020-09-17 18:46:42,36,2,38,6,"https://gerrit.wikimedia.org/r/#/q/7cbc30eb,n,z",108344.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 10:08:18,2020-09-17 17:30:52,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/f9821b50,n,z",26554.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 23:13:36,2020-09-17 00:05:52,15,18,33,1,"https://gerrit.wikimedia.org/r/#/q/da158807,n,z",3136.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 21:06:02,2020-09-17 09:04:40,3,2,5,3,"https://gerrit.wikimedia.org/r/#/q/34e70d44,n,z",43118.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 21:29:04,2020-09-16 21:55:07,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/76ee2c28,n,z",1563.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2018-05-20 19:31:40,2020-09-16 17:40:26,22,1,23,18,"https://gerrit.wikimedia.org/r/#/q/7e0731de,n,z",73433326.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 22:22:26,2020-09-21 09:33:16,15,2,17,1,"https://gerrit.wikimedia.org/r/#/q/7f801afa,n,z",558650.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-19 14:28:11,2020-09-21 18:12:45,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/5e545694,n,z",186274.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-11 03:36:32,2020-09-15 14:14:42,82,113,195,7,"https://gerrit.wikimedia.org/r/#/q/dd6cdc6d,n,z",383890.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 12:03:31,2020-09-17 12:14:44,14,3,17,2,"https://gerrit.wikimedia.org/r/#/q/25b6c818,n,z",673.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 14:36:29,2020-09-16 22:56:44,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/805a30e4,n,z",202815.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-10 19:43:34,2020-09-17 12:14:22,12,7,19,1,"https://gerrit.wikimedia.org/r/#/q/49d8e297,n,z",577848.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-09 13:24:56,2020-09-17 21:46:42,9,9,18,2,"https://gerrit.wikimedia.org/r/#/q/448f68c3,n,z",721306.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-02 20:02:12,2020-09-17 21:45:49,110,8,118,5,"https://gerrit.wikimedia.org/r/#/q/4465eba9,n,z",1302217.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-08-05 20:02:12,2020-09-17 12:16:17,5,6,11,2,"https://gerrit.wikimedia.org/r/#/q/a1b9d676,n,z",3687245.0,381,Ahmon Dancy,1,108,0,0,4,1809157
