created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2018-08-06 18:01:00,2018-08-07 18:47:53,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/a49a6376,n,z",89213.0,1.32.0-wmf.16,372,0
2018-08-07 10:39:53,2018-08-07 17:31:09,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/9e7ca073,n,z",24676.0,1.32.0-wmf.16,372,0
2018-08-07 10:16:27,2018-08-07 17:39:28,0,1,1,1,"https://gerrit.wikimedia.org/r/#/q/5d05f1b3,n,z",26581.0,1.32.0-wmf.16,372,0
2018-08-07 10:12:17,2018-08-07 18:00:58,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/d5c659cb,n,z",28121.0,1.32.0-wmf.16,372,0
2018-08-07 10:07:05,2018-08-07 17:00:08,0,4,4,1,"https://gerrit.wikimedia.org/r/#/q/73bf53e9,n,z",24783.0,1.32.0-wmf.16,372,0
2018-08-07 05:16:03,2018-08-07 11:24:44,5,2,7,3,"https://gerrit.wikimedia.org/r/#/q/5161ee2a,n,z",22121.0,1.32.0-wmf.16,372,0
2018-08-06 02:37:26,2018-08-07 04:40:29,5,1,6,6,"https://gerrit.wikimedia.org/r/#/q/10c8cfea,n,z",93783.0,1.32.0-wmf.16,372,0
2018-08-06 18:01:00,2018-08-06 21:17:26,7,8,15,3,"https://gerrit.wikimedia.org/r/#/q/6380cade,n,z",11786.0,1.32.0-wmf.16,372,0
2018-08-06 17:32:44,2018-08-06 21:10:09,2,8,10,3,"https://gerrit.wikimedia.org/r/#/q/fcd50f41,n,z",13045.0,1.32.0-wmf.16,372,0
2018-08-02 20:18:13,2018-08-07 03:31:19,42,4,46,5,"https://gerrit.wikimedia.org/r/#/q/2bd7259a,n,z",371586.0,1.32.0-wmf.16,372,0
2018-08-06 18:01:00,2018-08-06 20:31:59,5,10,15,1,"https://gerrit.wikimedia.org/r/#/q/0438e942,n,z",9059.0,1.32.0-wmf.16,372,0
2018-08-06 15:39:16,2018-08-06 16:13:59,0,3,3,1,"https://gerrit.wikimedia.org/r/#/q/d053a7ba,n,z",2083.0,1.32.0-wmf.16,372,0
2018-08-06 09:44:54,2018-08-06 18:20:22,1,1,2,5,"https://gerrit.wikimedia.org/r/#/q/8a04723a,n,z",30928.0,1.32.0-wmf.16,372,0
2018-08-06 12:37:39,2018-08-07 12:32:28,22,1,23,6,"https://gerrit.wikimedia.org/r/#/q/25e9a28f,n,z",86089.0,1.32.0-wmf.16,372,0
2018-02-09 01:22:54,2018-08-06 11:21:13,6,9,15,6,"https://gerrit.wikimedia.org/r/#/q/4806ab95,n,z",15415099.0,1.32.0-wmf.16,372,0
2018-08-06 10:40:47,2018-08-06 13:30:58,13,0,13,1,"https://gerrit.wikimedia.org/r/#/q/3d6a189e,n,z",10211.0,1.32.0-wmf.16,372,0
2018-02-21 00:32:52,2018-08-06 10:47:09,1,1,2,6,"https://gerrit.wikimedia.org/r/#/q/0679b223,n,z",14379257.0,1.32.0-wmf.16,372,0
2018-08-06 08:59:25,2018-08-06 15:20:52,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/dffd07ef,n,z",22887.0,1.32.0-wmf.16,372,0
2018-08-05 16:30:54,2018-08-06 13:46:30,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/8f85bbd7,n,z",76536.0,1.32.0-wmf.16,372,0
2018-07-05 12:46:37,2018-08-04 09:26:17,26,9,35,2,"https://gerrit.wikimedia.org/r/#/q/43efaf2f,n,z",2579980.0,1.32.0-wmf.16,372,0
2018-08-03 12:48:44,2018-08-03 23:12:59,4,1,5,1,"https://gerrit.wikimedia.org/r/#/q/c5deaec2,n,z",37455.0,1.32.0-wmf.16,372,0
2018-08-01 12:28:01,2018-08-03 11:57:14,16,2,18,6,"https://gerrit.wikimedia.org/r/#/q/10ad65f6,n,z",170953.0,1.32.0-wmf.16,372,0
2018-07-30 18:22:20,2018-08-03 04:52:24,26,30,56,3,"https://gerrit.wikimedia.org/r/#/q/c2f29a2e,n,z",297004.0,1.32.0-wmf.16,372,0
