created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2020-04-28 10:02:28,2020-04-28 10:25:31,966,3,969,1,"https://gerrit.wikimedia.org/r/#/q/f8eb546d,n,z",1383.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-27 15:32:09,2020-04-28 01:42:36,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/52f85eed,n,z",36627.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-27 15:34:10,2020-04-28 01:42:29,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/6dccb9dc,n,z",36499.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-03-20 13:19:57,2020-04-28 01:02:42,229,112,341,9,"https://gerrit.wikimedia.org/r/#/q/27cf5ace,n,z",3325365.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-15 19:35:15,2020-04-27 22:09:31,4,1,5,4,"https://gerrit.wikimedia.org/r/#/q/1c241419,n,z",1046056.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-03-31 16:13:11,2020-04-27 19:16:02,5,2,7,6,"https://gerrit.wikimedia.org/r/#/q/efb5afe7,n,z",2343771.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-27 18:47:50,2020-04-27 20:48:26,12,6,18,2,"https://gerrit.wikimedia.org/r/#/q/dd8553d5,n,z",7236.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-02-14 12:51:23,2020-04-27 17:57:36,27,122,149,3,"https://gerrit.wikimedia.org/r/#/q/7d57b967,n,z",6325573.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-21 23:01:17,2020-04-27 17:39:54,49,30,79,3,"https://gerrit.wikimedia.org/r/#/q/5fae7fd7,n,z",499117.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-27 04:57:50,2020-04-27 23:01:23,80,15,95,4,"https://gerrit.wikimedia.org/r/#/q/f456c7bf,n,z",65013.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-27 08:29:34,2020-04-27 13:24:42,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/76f88140,n,z",17708.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-27 04:10:02,2020-04-27 15:24:46,5,0,5,1,"https://gerrit.wikimedia.org/r/#/q/232dc98d,n,z",40484.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-19 09:51:15,2020-04-27 16:51:53,10,5,15,2,"https://gerrit.wikimedia.org/r/#/q/511b5282,n,z",716438.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2019-11-12 01:47:01,2020-04-26 23:45:20,83,55,138,1,"https://gerrit.wikimedia.org/r/#/q/73cfdfef,n,z",14421499.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-23 20:20:32,2020-04-27 21:10:37,11,3,14,1,"https://gerrit.wikimedia.org/r/#/q/625db9ac,n,z",348605.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
2020-04-25 21:23:21,2020-04-28 03:28:45,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/bc513dd0,n,z",194724.0,1.35.0-wmf.30,969,1,Lars Wirzenius,339667,0,5,4,536669
