created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks
2019-02-26 12:18:11,2019-02-26 12:45:03,5,5,10,1,"https://gerrit.wikimedia.org/r/#/q/f8efd216,n,z",1612.0,1.33.0-wmf.19,296,1
2019-02-25 18:38:33,2019-02-25 21:11:19,5,27,32,6,"https://gerrit.wikimedia.org/r/#/q/680565ed,n,z",9166.0,1.33.0-wmf.19,296,1
2019-02-20 14:11:06,2019-02-25 20:31:59,22,0,22,5,"https://gerrit.wikimedia.org/r/#/q/8e11c5da,n,z",454853.0,1.33.0-wmf.19,296,1
2019-02-20 08:49:41,2019-02-25 20:31:48,25,0,25,6,"https://gerrit.wikimedia.org/r/#/q/ea33553b,n,z",474127.0,1.33.0-wmf.19,296,1
2019-02-21 16:05:59,2019-02-26 11:03:17,17,4,21,5,"https://gerrit.wikimedia.org/r/#/q/c7ecbbd6,n,z",413838.0,1.33.0-wmf.19,296,1
2019-02-25 12:31:43,2019-02-25 13:19:28,3,4,7,3,"https://gerrit.wikimedia.org/r/#/q/ae87a51b,n,z",2865.0,1.33.0-wmf.19,296,1
2019-02-25 09:22:46,2019-02-25 16:40:50,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/264da395,n,z",26284.0,1.33.0-wmf.19,296,1
2019-02-25 09:20:03,2019-02-25 16:40:45,43,43,86,1,"https://gerrit.wikimedia.org/r/#/q/867ec070,n,z",26442.0,1.33.0-wmf.19,296,1
2019-02-25 00:19:47,2019-02-25 02:45:41,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/93de72d9,n,z",8754.0,1.33.0-wmf.19,296,1
2019-02-25 00:39:38,2019-02-25 01:01:27,145,145,290,2,"https://gerrit.wikimedia.org/r/#/q/4691389f,n,z",1309.0,1.33.0-wmf.19,296,1
2019-02-24 21:44:42,2019-02-25 00:31:59,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/8b8cc02e,n,z",10037.0,1.33.0-wmf.19,296,1
2019-02-21 00:34:40,2019-02-24 22:49:26,51,3,54,6,"https://gerrit.wikimedia.org/r/#/q/2bc42c16,n,z",339286.0,1.33.0-wmf.19,296,1
