created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2020-01-21 17:30:22,2020-01-21 17:48:28,981,3,984,1,"https://gerrit.wikimedia.org/r/#/q/e85f7eb7,n,z",1086.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-15 23:08:41,2020-01-20 13:09:15,5,0,5,2,"https://gerrit.wikimedia.org/r/#/q/5ad77b9a,n,z",396034.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-20 05:01:25,2020-01-20 05:18:01,0,1,1,1,"https://gerrit.wikimedia.org/r/#/q/58732812,n,z",996.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-19 21:41:24,2020-01-20 05:47:48,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/8ec1e0b4,n,z",29184.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-19 13:29:26,2020-01-20 16:30:23,57,0,57,2,"https://gerrit.wikimedia.org/r/#/q/433e0aaa,n,z",97257.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-19 15:58:46,2020-01-19 18:49:35,4,2,6,3,"https://gerrit.wikimedia.org/r/#/q/4522b02e,n,z",10249.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-19 14:52:09,2020-01-19 18:44:25,3,4,7,4,"https://gerrit.wikimedia.org/r/#/q/42a5a290,n,z",13936.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-19 13:17:39,2020-01-20 16:28:57,10,130,140,1,"https://gerrit.wikimedia.org/r/#/q/e73f66e7,n,z",97878.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-17 15:26:40,2020-01-19 14:13:08,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/1f2bf063,n,z",168388.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2019-12-06 16:58:38,2020-01-17 22:13:17,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/9187f97a,n,z",3647679.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-17 15:07:17,2020-01-17 16:37:57,3,1,4,1,"https://gerrit.wikimedia.org/r/#/q/89a08d27,n,z",5440.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-17 14:16:05,2020-01-20 05:48:51,11,11,22,1,"https://gerrit.wikimedia.org/r/#/q/c4e9e408,n,z",228766.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-09 22:30:27,2020-01-17 01:56:28,4,57,61,4,"https://gerrit.wikimedia.org/r/#/q/112b6f30,n,z",617161.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-17 01:17:30,2020-01-17 21:07:49,3,0,3,4,"https://gerrit.wikimedia.org/r/#/q/0dc0db7f,n,z",71419.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-09 22:30:27,2020-01-17 01:54:32,3,22,25,3,"https://gerrit.wikimedia.org/r/#/q/9082d227,n,z",617045.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-16 20:01:38,2020-01-16 20:44:54,6,0,6,1,"https://gerrit.wikimedia.org/r/#/q/432babad,n,z",2596.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-16 19:13:14,2020-01-16 20:18:21,3,1,4,2,"https://gerrit.wikimedia.org/r/#/q/17f39498,n,z",3907.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2020-01-16 18:31:45,2020-01-16 19:08:14,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/745b299f,n,z",2189.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
2019-11-25 13:36:12,2020-01-17 00:51:08,11,6,17,3,"https://gerrit.wikimedia.org/r/#/q/f84fd8c9,n,z",4533296.0,1.35.0-wmf.16,407,2,Brennen Bearnes,956069,0,0,4,1142255
