created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2018-01-09 02:37:41,2018-01-09 17:44:56,9,2,11,3,"https://gerrit.wikimedia.org/r/#/q/239ea7fe,n,z",54435.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-09 13:01:32,2018-01-09 16:38:04,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/e9fd4a05,n,z",12992.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-09 13:00:45,2018-01-09 13:13:13,4,4,8,2,"https://gerrit.wikimedia.org/r/#/q/eb6c589e,n,z",748.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-09 12:17:30,2018-01-09 13:19:33,5,4,9,2,"https://gerrit.wikimedia.org/r/#/q/9e0a7940,n,z",3723.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-08 21:23:00,2018-01-09 14:52:14,1,7,8,11,"https://gerrit.wikimedia.org/r/#/q/93d44c9a,n,z",62954.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-09 00:06:15,2018-01-09 00:16:49,4,4,8,3,"https://gerrit.wikimedia.org/r/#/q/2cbd34dc,n,z",634.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-08 12:36:38,2018-01-08 17:36:24,2,1,3,6,"https://gerrit.wikimedia.org/r/#/q/c782be92,n,z",17986.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-03 14:38:50,2018-01-08 19:24:22,36,9,45,13,"https://gerrit.wikimedia.org/r/#/q/a9cbe0c8,n,z",449132.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2017-12-27 15:48:26,2018-01-08 13:01:10,42,16,58,10,"https://gerrit.wikimedia.org/r/#/q/6d52a724,n,z",1026764.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-05 15:45:23,2018-01-08 12:14:34,14,0,14,5,"https://gerrit.wikimedia.org/r/#/q/43567e32,n,z",246551.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-08 12:03:50,2018-01-08 13:29:03,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/4f472847,n,z",5113.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-07 08:35:12,2018-01-08 05:41:17,1,0,1,6,"https://gerrit.wikimedia.org/r/#/q/601ab645,n,z",75965.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-07 22:57:13,2018-01-07 23:26:55,60,0,60,6,"https://gerrit.wikimedia.org/r/#/q/6cdddfe3,n,z",1782.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-07 10:39:41,2018-01-07 19:35:32,143,74,217,4,"https://gerrit.wikimedia.org/r/#/q/23ef520a,n,z",32151.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-07 08:54:09,2018-01-08 05:42:24,1,0,1,7,"https://gerrit.wikimedia.org/r/#/q/99e0e679,n,z",74895.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-06 10:24:01,2018-01-06 11:59:45,4,5,9,2,"https://gerrit.wikimedia.org/r/#/q/969b97f1,n,z",5744.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2017-12-08 11:36:35,2018-01-07 13:01:04,16,0,16,8,"https://gerrit.wikimedia.org/r/#/q/f823a50a,n,z",2597069.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-05 00:56:15,2018-01-05 18:30:48,1,1,2,11,"https://gerrit.wikimedia.org/r/#/q/47a7977b,n,z",63273.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-05 16:31:02,2018-01-06 21:28:22,13,2,15,2,"https://gerrit.wikimedia.org/r/#/q/1b9f4546,n,z",104240.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2017-11-16 16:50:22,2018-01-05 16:43:30,240,4,244,30,"https://gerrit.wikimedia.org/r/#/q/047151c6,n,z",4319588.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
2018-01-05 15:39:49,2018-01-05 16:42:44,7,0,7,5,"https://gerrit.wikimedia.org/r/#/q/c8a852fd,n,z",3775.0,1.31.0-wmf.16,288,1,Mukunda Modell,431612,0,0,5,733585
