created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2018-02-25 00:29:20,2018-02-27 01:12:56,36,0,36,3,"https://gerrit.wikimedia.org/r/#/q/40fa250a,n,z",175416.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-26 17:40:53,2018-02-26 19:12:51,6,0,6,3,"https://gerrit.wikimedia.org/r/#/q/1797b20c,n,z",5518.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-26 17:06:49,2018-02-27 01:32:32,1,0,1,4,"https://gerrit.wikimedia.org/r/#/q/4a1e59b6,n,z",30343.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-25 13:12:41,2018-02-26 09:19:17,715,16,731,2,"https://gerrit.wikimedia.org/r/#/q/cf351bcf,n,z",72396.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-25 12:35:09,2018-02-26 08:54:36,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/7855ec83,n,z",73167.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-25 02:49:21,2018-02-25 11:26:45,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/49a7fdfe,n,z",31044.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-24 21:30:49,2018-02-24 21:50:22,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/74af4f50,n,z",1173.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-24 09:45:13,2018-02-27 01:54:39,1,16,17,1,"https://gerrit.wikimedia.org/r/#/q/b5dd5c76,n,z",230966.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-24 01:42:24,2018-02-24 02:20:19,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/29c6ce7a,n,z",2275.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
2018-02-24 00:25:20,2018-02-24 01:18:50,0,2,2,1,"https://gerrit.wikimedia.org/r/#/q/0bf48b72,n,z",3210.0,1.31.0-wmf.23,499,2,Tyler Cipriani,134182,0,0,0,777634
