created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2021-03-30 02:07:48,2021-03-30 07:25:36,976,3,979,1,"https://gerrit.wikimedia.org/r/#/q/ac830d8e,n,z",19068.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 22:32:07,2021-03-29 23:31:28,13,5,18,2,"https://gerrit.wikimedia.org/r/#/q/3b342cd9,n,z",3561.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 20:25:02,2021-03-29 23:22:42,3,2,5,3,"https://gerrit.wikimedia.org/r/#/q/d6d48fee,n,z",10660.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 18:35:33,2021-03-29 22:47:11,162,129,291,2,"https://gerrit.wikimedia.org/r/#/q/19b835c8,n,z",15098.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-26 20:49:38,2021-03-29 21:17:52,10,9,19,5,"https://gerrit.wikimedia.org/r/#/q/d32c481a,n,z",260894.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 17:37:42,2021-03-29 23:59:27,2,28,30,2,"https://gerrit.wikimedia.org/r/#/q/d24f7ad8,n,z",22905.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 16:58:14,2021-03-29 17:50:56,0,3,3,1,"https://gerrit.wikimedia.org/r/#/q/798593cc,n,z",3162.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2020-12-31 17:03:02,2021-03-29 15:38:33,6,4,10,1,"https://gerrit.wikimedia.org/r/#/q/32ea3a3f,n,z",7598131.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 04:23:53,2021-03-29 07:23:28,4,4,8,2,"https://gerrit.wikimedia.org/r/#/q/7c74fc35,n,z",10775.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
2021-03-29 04:23:53,2021-03-29 07:20:43,13,13,26,2,"https://gerrit.wikimedia.org/r/#/q/5c83c895,n,z",10610.0,1.36.0-wmf.37,290,3,Mukunda Modell,18925,3,2,1,239247
