created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2020-12-08 02:07:22,2020-12-08 08:31:37,966,3,969,1,"https://gerrit.wikimedia.org/r/#/q/29ed866b,n,z",23055.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-07 19:50:49,2020-12-07 22:49:24,24,10,34,2,"https://gerrit.wikimedia.org/r/#/q/9872b627,n,z",10715.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-03 17:53:55,2020-12-07 17:37:41,1138,404,1542,1,"https://gerrit.wikimedia.org/r/#/q/3bc61324,n,z",344626.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-07 14:27:23,2020-12-07 16:49:37,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/3857415e,n,z",8534.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-07 14:41:09,2020-12-07 17:17:32,4,4,8,1,"https://gerrit.wikimedia.org/r/#/q/49e7981c,n,z",9383.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-07 14:12:38,2020-12-07 16:45:20,5,3,8,1,"https://gerrit.wikimedia.org/r/#/q/147f8b21,n,z",9162.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-07 14:05:43,2020-12-07 16:49:30,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/e9cfc988,n,z",9827.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-06 20:14:42,2020-12-07 16:40:54,10,1,11,5,"https://gerrit.wikimedia.org/r/#/q/2579ca62,n,z",73572.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-03 00:05:29,2020-12-07 20:52:13,2,2,4,4,"https://gerrit.wikimedia.org/r/#/q/7aa8a4e0,n,z",420404.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-05-12 10:08:03,2020-12-06 20:25:51,44,0,44,6,"https://gerrit.wikimedia.org/r/#/q/b25d48ea,n,z",18008268.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-06 12:00:29,2020-12-06 18:18:37,29,27,56,1,"https://gerrit.wikimedia.org/r/#/q/98acc17f,n,z",22688.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-10-30 19:03:13,2020-12-07 05:15:17,4,0,4,2,"https://gerrit.wikimedia.org/r/#/q/a04a6495,n,z",3233524.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-05 22:48:07,2020-12-06 02:12:28,8,7,15,5,"https://gerrit.wikimedia.org/r/#/q/b3731e11,n,z",12261.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-05 18:37:11,2020-12-07 05:16:35,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/1ea7ebb2,n,z",124764.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-05 18:10:41,2020-12-07 05:16:27,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/ff0728ff,n,z",126346.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-05 09:16:07,2020-12-05 09:46:44,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/4debdefb,n,z",1837.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-05 05:25:54,2020-12-05 06:11:06,3,6,9,1,"https://gerrit.wikimedia.org/r/#/q/e3c54299,n,z",2712.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-04 11:19:39,2020-12-05 19:36:49,3,4,7,1,"https://gerrit.wikimedia.org/r/#/q/0e436471,n,z",116230.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
2020-12-05 04:28:15,2020-12-05 19:36:56,3,3,6,1,"https://gerrit.wikimedia.org/r/#/q/e2a5c3d3,n,z",54521.0,1.36.0-wmf.21,421,0,Mukunda Modell,0,0,0,0,182826
