created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2021-04-06 02:07:47,2021-04-06 17:14:02,976,3,979,1,"https://gerrit.wikimedia.org/r/#/q/0984e55b,n,z",54375.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-05 08:36:07,2021-04-06 00:47:52,9,8,17,2,"https://gerrit.wikimedia.org/r/#/q/e497482e,n,z",58305.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-03-17 22:39:17,2021-04-05 19:54:40,386,200,586,13,"https://gerrit.wikimedia.org/r/#/q/fe943094,n,z",1631723.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-05 18:20:42,2021-04-05 19:27:35,102,102,204,1,"https://gerrit.wikimedia.org/r/#/q/7d79ba63,n,z",4013.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-03 02:14:49,2021-04-05 17:27:03,66,28,94,5,"https://gerrit.wikimedia.org/r/#/q/cd66d7c3,n,z",227534.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-04 22:52:29,2021-04-04 23:43:36,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/79caf9cc,n,z",3067.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-04 19:18:31,2021-04-04 21:56:48,23,50,73,1,"https://gerrit.wikimedia.org/r/#/q/78cc6d77,n,z",9497.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-04 17:59:37,2021-04-04 18:35:34,6,0,6,2,"https://gerrit.wikimedia.org/r/#/q/f04db990,n,z",2157.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-04 16:28:50,2021-04-04 18:34:10,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/6ca79d78,n,z",7520.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-03 16:27:54,2021-04-04 06:12:26,13,0,13,2,"https://gerrit.wikimedia.org/r/#/q/2e5704c5,n,z",49472.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-03 18:19:10,2021-04-03 18:46:21,1,1,2,3,"https://gerrit.wikimedia.org/r/#/q/4569d5cb,n,z",1631.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-03 14:05:29,2021-04-03 18:08:25,11,12,23,2,"https://gerrit.wikimedia.org/r/#/q/4cb7d33d,n,z",14576.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
2021-04-03 10:49:43,2021-04-03 18:31:51,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/432a7b62,n,z",27728.0,1.36.0-wmf.38,256,0,Dan Duvall,0,0,0,0,781476
