created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2020-07-21 02:05:34,2020-07-21 16:40:40,956,3,959,1,"https://gerrit.wikimedia.org/r/#/q/4f21a6c9,n,z",52506.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-20 16:39:38,2020-07-20 20:12:43,1,10,11,1,"https://gerrit.wikimedia.org/r/#/q/ccc07385,n,z",12785.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-18 22:19:00,2020-07-20 15:20:13,81,6,87,8,"https://gerrit.wikimedia.org/r/#/q/c69489f4,n,z",147673.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-04-06 09:16:34,2020-07-20 12:34:24,1994,90,2084,31,"https://gerrit.wikimedia.org/r/#/q/7ffacacc,n,z",9083870.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-16 20:41:37,2020-07-18 12:28:51,0,35,35,7,"https://gerrit.wikimedia.org/r/#/q/7524d834,n,z",143234.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-18 10:23:25,2020-07-18 11:11:31,1,1,2,2,"https://gerrit.wikimedia.org/r/#/q/6755b072,n,z",2886.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-17 21:38:30,2020-07-18 09:42:06,78,79,157,1,"https://gerrit.wikimedia.org/r/#/q/9e5ba1f4,n,z",43416.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-10 22:33:58,2020-07-18 10:02:07,12,0,12,6,"https://gerrit.wikimedia.org/r/#/q/d78783f0,n,z",646089.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-18 00:01:49,2020-07-18 07:13:46,2,2,4,3,"https://gerrit.wikimedia.org/r/#/q/954dc9a0,n,z",25917.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-06 20:01:17,2020-07-18 03:32:27,12,3,15,1,"https://gerrit.wikimedia.org/r/#/q/9f10c045,n,z",977470.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-05-18 20:03:21,2020-07-18 02:48:14,121,20,141,31,"https://gerrit.wikimedia.org/r/#/q/436d7fbf,n,z",5208293.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-05-28 02:44:59,2020-07-18 00:45:11,160,23,183,29,"https://gerrit.wikimedia.org/r/#/q/68d81806,n,z",4399212.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-17 21:02:11,2020-07-18 08:16:06,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/c74cfb7c,n,z",40435.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-17 20:57:52,2020-07-18 08:20:30,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/62e3d224,n,z",40958.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-17 04:03:10,2020-07-17 21:48:27,10403,0,10403,4,"https://gerrit.wikimedia.org/r/#/q/8dc729db,n,z",63917.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-17 11:08:50,2020-07-17 12:03:09,1,357,358,1,"https://gerrit.wikimedia.org/r/#/q/08eb0dbc,n,z",3259.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-17 01:00:43,2020-07-20 19:58:53,4,1,5,1,"https://gerrit.wikimedia.org/r/#/q/5aad6840,n,z",327490.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-05-28 02:14:06,2020-07-17 05:24:28,44,9,53,11,"https://gerrit.wikimedia.org/r/#/q/f2543d44,n,z",4331422.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-16 13:38:22,2020-07-16 17:52:00,5,0,5,3,"https://gerrit.wikimedia.org/r/#/q/3e52a04c,n,z",15218.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-16 16:04:59,2020-07-20 07:48:28,8,8,16,3,"https://gerrit.wikimedia.org/r/#/q/30cdc350,n,z",315809.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-15 20:48:54,2020-07-16 21:59:32,5,4126,4131,10,"https://gerrit.wikimedia.org/r/#/q/56660af3,n,z",90638.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-16 11:46:28,2020-07-16 22:23:57,31,8,39,2,"https://gerrit.wikimedia.org/r/#/q/80027cdb,n,z",38249.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-02 21:41:00,2020-07-16 11:54:26,58,31,89,10,"https://gerrit.wikimedia.org/r/#/q/435d5f4d,n,z",1174406.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-15 16:00:28,2020-07-16 11:25:39,2,50,52,1,"https://gerrit.wikimedia.org/r/#/q/e4e81778,n,z",69911.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-16 09:35:22,2020-07-16 11:36:20,2,261,263,10,"https://gerrit.wikimedia.org/r/#/q/39cbb504,n,z",7258.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-16 08:48:38,2020-07-20 20:21:56,3,17,20,2,"https://gerrit.wikimedia.org/r/#/q/46dd2551,n,z",387198.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-07 00:42:57,2020-07-17 01:36:15,19,3,22,10,"https://gerrit.wikimedia.org/r/#/q/54834aba,n,z",867198.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-15 23:10:31,2020-07-16 12:46:50,6,6,12,1,"https://gerrit.wikimedia.org/r/#/q/a1297691,n,z",48979.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-08 16:57:17,2020-07-16 16:12:11,72,59,131,23,"https://gerrit.wikimedia.org/r/#/q/06cb860a,n,z",688494.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-15 15:38:55,2020-07-15 16:27:16,136,51,187,2,"https://gerrit.wikimedia.org/r/#/q/39fb0172,n,z",2901.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-15 11:23:51,2020-07-15 11:58:40,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/7f82ff87,n,z",2089.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-15 11:20:07,2020-07-15 11:57:59,3,1,4,1,"https://gerrit.wikimedia.org/r/#/q/a9840fcf,n,z",2272.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
2020-07-03 00:07:28,2020-07-15 03:59:02,51,23,74,4,"https://gerrit.wikimedia.org/r/#/q/7523716e,n,z",1050694.0,1.36.0-wmf.1,566,0,Jeena Huneidi,0,0,0,4,1123944
