created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2020-09-29 02:07:04,2020-09-29 09:21:33,966,3,969,1,"https://gerrit.wikimedia.org/r/#/q/803ea76b,n,z",26069.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-21 20:48:55,2020-09-28 21:16:58,475,84,559,6,"https://gerrit.wikimedia.org/r/#/q/383a6e2a,n,z",606483.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-07 09:34:19,2020-09-28 21:37:09,65,29,94,7,"https://gerrit.wikimedia.org/r/#/q/dc436c3c,n,z",1857770.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-28 16:32:28,2020-09-28 17:58:17,28,28,56,2,"https://gerrit.wikimedia.org/r/#/q/fb8622d6,n,z",5149.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-23 10:59:52,2020-09-28 17:29:12,13,14,27,6,"https://gerrit.wikimedia.org/r/#/q/7282ea26,n,z",455360.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-28 09:00:34,2020-09-28 15:16:27,10,1,11,6,"https://gerrit.wikimedia.org/r/#/q/598154a5,n,z",22553.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-27 22:48:34,2020-09-28 15:56:00,4,10,14,2,"https://gerrit.wikimedia.org/r/#/q/6417f2c4,n,z",61646.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-27 14:58:52,2020-09-27 16:23:56,7,7,14,3,"https://gerrit.wikimedia.org/r/#/q/3f1454bf,n,z",5104.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-27 14:57:46,2020-09-27 16:21:41,1,0,1,2,"https://gerrit.wikimedia.org/r/#/q/9ebd96ac,n,z",5035.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-27 14:55:25,2020-09-27 16:15:55,5,0,5,1,"https://gerrit.wikimedia.org/r/#/q/e9fec5c4,n,z",4830.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-27 08:09:42,2020-09-27 11:36:10,33,34,67,3,"https://gerrit.wikimedia.org/r/#/q/d790580f,n,z",12388.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-25 20:06:13,2020-09-28 16:13:37,163,11,174,9,"https://gerrit.wikimedia.org/r/#/q/fec48eb5,n,z",245244.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-25 17:38:08,2020-09-25 18:40:29,16,4,20,2,"https://gerrit.wikimedia.org/r/#/q/cebbfe47,n,z",3741.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-20 21:37:29,2020-09-25 18:36:58,6,2,8,4,"https://gerrit.wikimedia.org/r/#/q/8dc5e141,n,z",421169.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-25 17:00:39,2020-09-25 18:03:35,4,2,6,2,"https://gerrit.wikimedia.org/r/#/q/dbc07d39,n,z",3776.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-23 10:59:52,2020-09-25 17:27:18,1,2,3,1,"https://gerrit.wikimedia.org/r/#/q/be448ac1,n,z",196046.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-23 10:59:52,2020-09-25 17:27:12,1,2,3,2,"https://gerrit.wikimedia.org/r/#/q/4272da2c,n,z",196040.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-24 22:19:30,2020-09-25 17:37:50,1535,1553,3088,5,"https://gerrit.wikimedia.org/r/#/q/2055aec0,n,z",69500.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
2020-09-25 14:28:30,2020-09-25 16:40:17,17,7,24,3,"https://gerrit.wikimedia.org/r/#/q/b21adfc7,n,z",7907.0,1.36.0-wmf.11,418,3,Mukunda Modell,1167939,0,6,5,1205286
