created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
2020-06-23 02:05:16,2020-06-23 16:24:31,946,3,949,1,"https://gerrit.wikimedia.org/r/#/q/923deb81,n,z",51555.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-07 03:02:51,2020-06-22 22:01:29,8,10,18,1,"https://gerrit.wikimedia.org/r/#/q/11bf9b13,n,z",1364318.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-05-22 23:12:27,2020-06-22 20:14:33,343,118,461,14,"https://gerrit.wikimedia.org/r/#/q/8c6c1c9a,n,z",2667726.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-22 14:41:33,2020-06-22 15:35:40,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/7c65a81e,n,z",3247.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-18 12:26:31,2020-06-22 15:00:37,2,9,11,7,"https://gerrit.wikimedia.org/r/#/q/231bcef6,n,z",354846.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-18 12:23:51,2020-06-22 15:00:30,3,4,7,2,"https://gerrit.wikimedia.org/r/#/q/7c2d4ca8,n,z",354999.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-18 12:20:33,2020-06-22 15:00:23,22,59,81,2,"https://gerrit.wikimedia.org/r/#/q/6363d641,n,z",355190.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-22 09:42:39,2020-06-22 21:18:17,1,13,14,2,"https://gerrit.wikimedia.org/r/#/q/38fe98c6,n,z",41738.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-22 08:28:10,2020-06-22 09:12:20,0,6,6,1,"https://gerrit.wikimedia.org/r/#/q/844a82b5,n,z",2650.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-18 12:15:24,2020-06-22 14:31:02,9,14,23,2,"https://gerrit.wikimedia.org/r/#/q/5b22e184,n,z",353738.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-12 04:59:25,2020-06-22 22:30:49,199,94,293,6,"https://gerrit.wikimedia.org/r/#/q/d459add6,n,z",927084.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-03-31 18:52:49,2020-06-22 01:22:19,28,24,52,3,"https://gerrit.wikimedia.org/r/#/q/fd666afb,n,z",7108170.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-21 20:35:38,2020-06-22 01:14:18,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/bff29fc8,n,z",16720.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-21 07:43:48,2020-06-22 09:56:24,50,46,96,1,"https://gerrit.wikimedia.org/r/#/q/578dcd6e,n,z",94356.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-21 07:23:21,2020-06-21 18:59:12,0,1,1,1,"https://gerrit.wikimedia.org/r/#/q/733872af,n,z",41751.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-19 09:36:56,2020-06-22 21:23:10,10,12,22,3,"https://gerrit.wikimedia.org/r/#/q/18263d95,n,z",301574.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-03-31 19:07:56,2020-06-20 23:23:07,41,24,65,7,"https://gerrit.wikimedia.org/r/#/q/3d45f173,n,z",7013711.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
2020-06-20 17:20:38,2020-06-20 22:08:44,1,3,4,4,"https://gerrit.wikimedia.org/r/#/q/4f45c8b2,n,z",17286.0,1.35.0-wmf.38,298,1,Brennen Bearnes,4692,0,0,0,181561
