created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2021-04-20 13:08:55,2021-04-20 13:09:19,5,1,6,1,"https://gerrit.wikimedia.org/r/#/q/ccbfcf28,n,z",24.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-19 14:07:20,2021-04-19 18:26:11,1156,660,1816,1,"https://gerrit.wikimedia.org/r/#/q/3302274f,n,z",15531.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-13 13:24:48,2021-04-13 13:48:29,976,3,979,0,"https://gerrit.wikimedia.org/r/#/q/8b5471b5,n,z",1421.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-03-22 11:42:11,2021-04-13 13:11:15,8,29,37,15,"https://gerrit.wikimedia.org/r/#/q/a6abbb67,n,z",1906144.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-06 02:13:11,2021-04-13 02:01:08,7,5,12,3,"https://gerrit.wikimedia.org/r/#/q/af916aad,n,z",604077.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-07 00:59:34,2021-04-13 01:35:30,50,32,82,1,"https://gerrit.wikimedia.org/r/#/q/65947212,n,z",520556.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-12 23:26:17,2021-04-13 01:30:00,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/9ee26f17,n,z",7423.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-12 21:24:38,2021-04-13 13:06:43,1,0,1,4,"https://gerrit.wikimedia.org/r/#/q/03ed0144,n,z",56525.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-03-18 18:11:31,2021-04-12 23:36:48,17,12,29,1,"https://gerrit.wikimedia.org/r/#/q/28c9a3b3,n,z",2179517.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-12 05:26:45,2021-04-12 20:39:11,21,24,45,4,"https://gerrit.wikimedia.org/r/#/q/3413868d,n,z",54746.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-11 00:14:22,2021-04-11 02:29:39,6,0,6,1,"https://gerrit.wikimedia.org/r/#/q/c968e772,n,z",8117.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-10 21:50:10,2021-04-10 22:18:23,1,0,1,2,"https://gerrit.wikimedia.org/r/#/q/72cf766c,n,z",1693.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
2021-04-10 19:14:45,2021-04-10 20:04:55,5,2,7,1,"https://gerrit.wikimedia.org/r/#/q/4acdf166,n,z",3010.0,1.37.0-wmf.1,450,0,Jeena Huneidi,0,0,0,0,1390668
