created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,version,patches,rollbacks,conductor,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_time
2021-01-19 02:07:23,2021-01-19 17:24:00,971,3,974,1,"https://gerrit.wikimedia.org/r/#/q/bf66a5aa,n,z",54997.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-12 16:11:48,2021-01-18 19:31:57,2,1,3,3,"https://gerrit.wikimedia.org/r/#/q/2e5d9de0,n,z",530409.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-18 07:10:16,2021-01-18 09:57:12,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/995e2a0e,n,z",10016.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-16 09:24:04,2021-01-18 22:18:06,6,3,9,6,"https://gerrit.wikimedia.org/r/#/q/10e58e26,n,z",219242.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-17 06:35:37,2021-01-17 12:33:12,1,5,6,1,"https://gerrit.wikimedia.org/r/#/q/b5ec7226,n,z",21455.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 14:29:40,2021-01-17 00:22:11,4,0,4,4,"https://gerrit.wikimedia.org/r/#/q/2e4261f7,n,z",121951.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-08 00:23:17,2021-01-16 22:52:06,7,9,16,1,"https://gerrit.wikimedia.org/r/#/q/8c906e23,n,z",772129.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2020-11-27 02:47:49,2021-01-16 22:03:40,234,222,456,10,"https://gerrit.wikimedia.org/r/#/q/176a96b5,n,z",4389351.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-16 19:51:36,2021-01-16 22:00:25,308,60,368,7,"https://gerrit.wikimedia.org/r/#/q/dba59bc2,n,z",7729.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2020-12-29 12:41:35,2021-01-16 20:21:11,6,4,10,4,"https://gerrit.wikimedia.org/r/#/q/0996b0ca,n,z",1582776.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-16 09:28:27,2021-01-16 14:03:49,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/baf68f3c,n,z",16522.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 14:20:16,2021-01-16 08:44:35,3,4,7,2,"https://gerrit.wikimedia.org/r/#/q/001b1be1,n,z",66259.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-16 01:33:13,2021-01-16 22:00:33,47,69,116,2,"https://gerrit.wikimedia.org/r/#/q/4b0069c3,n,z",73640.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 20:22:42,2021-01-15 21:10:36,29,140,169,1,"https://gerrit.wikimedia.org/r/#/q/a547ef3b,n,z",2874.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 20:30:44,2021-01-15 21:05:58,27,464,491,1,"https://gerrit.wikimedia.org/r/#/q/a8fe6c98,n,z",2114.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2020-09-25 14:14:51,2021-01-15 17:23:37,464,27,491,6,"https://gerrit.wikimedia.org/r/#/q/36f1adf6,n,z",9688126.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-04 21:20:03,2021-01-15 16:07:17,1324,0,1324,22,"https://gerrit.wikimedia.org/r/#/q/0ac16e53,n,z",931634.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2020-12-03 08:56:25,2021-01-15 16:17:43,140,29,169,4,"https://gerrit.wikimedia.org/r/#/q/8f46ef5f,n,z",3741678.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 09:14:37,2021-01-15 11:04:58,0,3,3,4,"https://gerrit.wikimedia.org/r/#/q/edb2072c,n,z",6621.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 09:27:10,2021-01-15 10:22:56,16,13,29,2,"https://gerrit.wikimedia.org/r/#/q/b88c0619,n,z",3346.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-15 09:15:59,2021-01-15 10:35:52,55,77,132,2,"https://gerrit.wikimedia.org/r/#/q/18eee995,n,z",4793.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-10 02:19:44,2021-01-15 09:15:09,72,98,170,4,"https://gerrit.wikimedia.org/r/#/q/be174c4d,n,z",456925.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2020-05-13 01:42:05,2021-01-15 16:52:31,690,335,1025,6,"https://gerrit.wikimedia.org/r/#/q/4b7ddd3c,n,z",21395426.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-05 21:51:04,2021-01-18 07:20:53,17,20,37,3,"https://gerrit.wikimedia.org/r/#/q/a8dbce1e,n,z",1070989.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-10 18:21:55,2021-01-14 22:45:37,21,1,22,4,"https://gerrit.wikimedia.org/r/#/q/9ca62997,n,z",361422.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
2021-01-09 11:03:47,2021-01-15 08:44:01,146,141,287,2,"https://gerrit.wikimedia.org/r/#/q/0347fd06,n,z",510014.0,1.36.0-wmf.27,261,2,Brennen Bearnes,73794,0,0,0,2406531
